step,time_ps,strain,sigma_zz_GPa,sigma_xx_GPa,sigma_yy_GPa,temp_K,pe_eV_atom,lx_A,ly_A,lz_A,vol_A3,density_g_cm3,sigma_zz_smooth_GPa
4700,4.7,0.0469999999999986,6.80549483495141,0.0124977352539059,-0.0067597428421336,300.184774572822,-4.81649646076007,156.084638726418,90.1277909563577,134.132693489609,1886920.20866126,4.55064985937619,6.805373003876328
4800,4.8,0.0479999999999985,6.9379256149413,-0.0007668521654159,0.0054884573906535,301.133287228017,-4.81589131546613,156.15885417717,90.1565327192932,133.991945647542,1886437.87822728,4.55181338399947,6.939177605717064
4900,4.9,0.0489999999999988,7.07374796001306,0.0023685877834253,0.0068156827159215,300.268978350672,-4.815112784985,156.227408683738,90.1867096615466,133.851197805476,1885914.6483011,4.55307624336748,7.071448222930847
5000,5.0,0.0499999999999987,7.20281517421441,-0.0014767581758567,-0.0009154741211729,300.748141333225,-4.81445612163237,156.284082395421,90.2275283504999,133.710449963409,1885467.96597183,4.55415490327495,7.205826523388986
5100,5.1,0.0509999999999986,7.34181082755226,0.0042975036990486,0.0046969943356817,299.250929255756,-4.81345467733285,156.343176019711,90.2647591979728,133.569702121342,1884972.92040407,4.55535094921034,7.339047676322273
5200,5.2,0.0519999999999988,7.47228608299684,0.0017595635597027,0.0044812363116433,299.530692684652,-4.81265205058894,156.413817847451,90.2980381851831,133.428954279275,1884531.98982988,4.55641678068496,7.474301905541595
5300,5.3,0.0529999999999987,7.60802886786828,-0.0019099027090648,0.0124517212134998,299.667628629539,-4.81182694136447,156.475821692731,90.3336389946459,133.288206437209,1884032.84837619,4.55762392338286,7.606719861705916
5400,5.4,0.0539999999999986,7.73930917979795,0.0034078820791262,-0.0017612717538128,299.812895408261,-4.81100724783859,156.532334700865,90.3765074012733,133.147458595142,1883616.55284241,4.5586311976506,7.7406575612410125
5500,5.5,0.0549999999999985,7.87166875497818,0.0050179287587376,0.0041772841396084,299.330242195228,-4.81012203088043,156.598770029134,90.4101630861538,133.006710753075,1883125.01652713,4.55982109888494,7.8687886583509545
5600,5.6,0.0559999999999988,7.99491821276562,-0.0027459060915329,0.0053531640552655,299.354470851806,-4.80929042515776,156.672762059391,90.4469234444848,132.865962911008,1882786.33714384,4.56064132865145,7.998639300230862
5700,5.7,0.0569999999999987,8.13246929983461,0.0135953273391674,-0.0011012903694833,299.075827028509,-4.80829372251069,156.726793424848,90.488090785122,132.725215068942,1882296.83078344,4.56182735994117,8.130415549857727
5800,5.8,0.0579999999999986,8.26432107576506,-0.0035332979274229,0.00866825816107,300.206503065546,-4.80738088264422,156.801683439149,90.5224548959455,132.584467226875,1881913.64847767,4.5627562078337,8.264762604141492
5900,5.9,0.0589999999999985,8.39443301653392,0.0048047960587694,-0.0009173979920936,300.52989425697,-4.80642412512524,156.865247656224,90.5626997739931,132.443719384808,1881514.06320425,4.56372522008958,8.393321586712695
6000,6.0,0.0599999999999988,8.52161343372649,0.0008478991095226,-0.0034556329996874,300.913950641686,-4.80559820299196,156.928560717062,90.6044164710094,132.302971542741,1881139.3054716,4.5646343985385,8.52486623752601
6100,6.1,0.0609999999999987,8.65763732017575,0.0038247253377503,0.0072075395786727,300.139951565858,-4.80476876472538,156.991768243003,90.6381892940618,132.162223700675,1880595.7021796,4.56595384762739,8.652703062314355
6200,6.2,0.0619999999999985,8.77633029105365,0.002762741050872,-0.0018739674452063,299.838966383152,-4.80375603185613,157.063741787212,90.6799765491769,132.021475858608,1880320.67840114,4.56662168364805,8.780940482632825
6300,6.3,0.0629999999999988,8.90908430324846,0.0001718066485937,0.0102796658165044,300.867719640986,-4.80272035857585,157.131934114432,90.7161512355862,131.880728016541,1879881.2164028,4.56768922806162,8.905316737010448
6400,6.4,0.0639999999999987,9.03350574522479,-0.0039367714223147,-0.0009005446955619,300.658122557684,-4.80160680754196,157.20346803921,90.7587143807407,131.739980174474,1879611.31964432,4.5683451107452,9.038244311487063
6500,6.5,0.0649999999999986,9.17115594489077,0.0055539948957573,0.0056783039813327,299.746792582461,-4.80046785805639,157.264166128526,90.7966857819851,131.599232332408,1879114.00252317,4.56955414661842,9.165550833797958
6600,6.6,0.0659999999999985,9.28831295709472,-0.002193478786714,0.0001667815720796,299.868339343142,-4.79947358605786,157.339780956789,90.8384273076222,131.458484490341,1878870.16018847,4.5701471895946,9.292013708869298
6700,6.7,0.0669999999999988,9.4166477994345,0.0030399885766265,-0.0030766233344406,300.287178733179,-4.79851103054789,157.408746807041,90.8756269708005,131.317736648274,1878450.13249297,4.57116908970199,9.41606713633379
6800,6.8,0.0679999999999987,9.54465605213793,0.0026113018627835,0.0045431884159324,298.657089821514,-4.79733882297921,157.473310163456,90.9182727550242,131.176988806207,1878087.363203,4.57205205169698,9.543666394152826
6900,6.9,0.0689999999999986,9.6676076982745,0.0026256626535675,0.000310190760707,298.912049050065,-4.79647718414443,157.539327178926,90.9596995738884,131.036240964141,1877713.93636247,4.57296130998142,9.668345304387891
7000,7.0,0.0699999999999989,9.79231873073998,0.0027648695269416,-0.0008220808361304,299.216142318716,-4.79529392328085,157.612092969906,91.0004496379813,130.895493122074,1877404.1258001,4.57371594330498,9.792331784943157
7100,7.1,0.0709999999999987,9.91699973777398,-0.004184656368575,0.0051128408520348,299.753551627091,-4.79403388934884,157.691473523098,91.0392435901205,130.754745280007,1877129.82924616,4.57438427988053,9.916301139265395
7200,7.2,0.0719999999999986,10.0397090085791,0.0033107515532859,-0.000753547673782,300.025010978393,-4.79283141991416,157.760816390299,91.0828582863261,130.61399743794,1876832.50783323,4.57510893825665,10.041454173949152
7300,7.3,0.0729999999999985,10.1666551482915,0.0041572247865813,0.0017975880886611,299.604747518089,-4.79158467610885,157.831027941123,91.1247026261849,130.473249595874,1876506.13348072,4.57590467144971,10.163919877600353
7400,7.4,0.0739999999999988,10.2836864993968,-0.0036874164588208,0.0063670648819568,299.655196686548,-4.79047128118315,157.912695619413,91.1631514454718,130.332501753807,1876243.10322929,4.57654616686904,10.286992749789501
7500,7.5,0.0749999999999987,10.4085628957774,0.0096793843716586,0.0009861634796989,299.38833458362,-4.78945797799587,157.972650197156,91.206350217856,130.19175391174,1875816.96286865,4.57758584775084,10.404368527565627
7600,7.6,0.0759999999999986,10.5204712500676,0.0003458341036867,-0.000183833940837,300.289581947614,-4.78843482517304,158.047937816847,91.2506429772396,130.051006069673,1875592.48142182,4.57813371894582,10.524634929348824
7700,7.7,0.0769999999999989,10.6475327707058,-0.0021501399328158,0.0069087307627665,300.486446684494,-4.78705821163528,158.130871038521,91.2879645821045,129.910258227607,1875312.43365982,4.57881738961268,10.645657419004243
7800,7.8,0.0779999999999988,10.7692924078495,0.0074591909302691,0.0023865485843352,298.639045136803,-4.785490410334,158.197879604631,91.335935894489,129.76951038554,1875059.30139444,4.57943552815248,10.769244069901553
7900,7.9,0.0789999999999987,10.8871742148411,0.0011450694759208,0.0067027724855782,299.443855427522,-4.78431819192126,158.271432752243,91.3800126897069,129.628762543473,1874800.76934141,4.58006702504973,10.887358286550572
8000,8.0,0.0799999999999986,11.0031661877491,0.0063024226217675,0.0009275260548312,299.443470483689,-4.78305468140518,158.356466917281,91.4187523745227,129.488014701407,1874565.69918493,4.58064136452086,11.002431597457477
8100,8.1,0.0809999999999989,11.1171088193649,-0.001506540966417,0.0021594451556646,299.98694026526,-4.78186502999943,158.437295559836,91.461092816972,129.34726685934,1874351.6084798,4.58116457091141,11.118976531672136
8200,8.2,0.0819999999999987,11.2374128225489,-0.0019551269899435,0.0071106266860677,301.076808926047,-4.78076219122974,158.506969526562,91.5046605775314,129.206519017273,1874027.68943541,4.58195640897141,11.235221899398832
8300,8.3,0.0829999999999986,11.3506989332438,0.0117987757790252,-0.0074183356565149,300.148047100531,-4.77936430271746,158.573748710786,91.5565096037625,129.065771175206,1873836.10023705,4.58242488823446,11.35275442929954
8400,8.4,0.0839999999999987,11.4691486574765,-0.0039939602592695,0.0096870812773274,300.253990442141,-4.77797868612635,158.662385430673,91.5929473606502,128.92502333314,1873584.27409753,4.58304080628266,11.46727260027149
8500,8.5,0.0849999999999988,11.580962713957,-0.0028329539430429,0.0061869123289223,300.265828314648,-4.77646489542757,158.746528147762,91.6379896507248,128.784275491073,1873452.24843389,4.58336378169047,11.582418766237865
8600,8.6,0.0859999999999987,11.6962291554538,0.0098786791654126,-0.0028296814079726,300.453282658346,-4.77507842370352,158.809914359642,91.6900693296931,128.643527649006,1873215.97745291,4.5839418868689,11.695326084308917
8700,8.7,0.0869999999999986,11.8080487581254,-0.0031456127330239,0.0030331728748625,300.374534240708,-4.77383418368343,158.890156973879,91.733631991395,128.502779806939,1873001.41479017,4.58446700274406,11.808298905435104
8800,8.8,0.0879999999999989,11.920058128154,-0.0006885740942033,0.0051075563572583,299.015488005746,-4.77252891748678,158.972251168628,91.7752009818838,128.362031964873,1872764.86008494,4.58504608091004,11.920336264231441
8900,8.9,0.0889999999999988,12.032975486442,0.0030403836406809,0.0036283624758425,299.115115646678,-4.77110287363734,159.046277883344,91.8235745277674,128.221284122806,1872568.98916344,4.58552567723262,12.033089173014616
9000,9.0,0.0899999999999987,12.1442741329884,0.0028293676385636,0.0030720997517421,299.957724454531,-4.76963831655089,159.127654235207,91.8700491876003,128.080536280739,1872417.73913402,4.58589608650566,12.143146061530155
9100,9.1,0.0909999999999986,12.2501010244451,0.0026715586459666,0.0041726234125175,300.683272000342,-4.76818973166193,159.214388435733,91.9142871337789,127.939788438672,1872280.71723177,4.58623170295436,12.251065392986941
9200,9.2,0.0919999999999987,12.3597639511436,0.0032155510533058,0.0039670619112173,300.480511001662,-4.76666924181943,159.289270802192,91.964631090527,127.799040596606,1872125.46524294,4.58661203087915,12.360189035733583
9300,9.3,0.0929999999999987,12.471319737094,0.0038377982425927,-0.0004847175052976,300.540513587027,-4.76525455986144,159.366658587628,92.013146186571,127.658292754539,1871959.20354223,4.58701939975519,12.470151255340529
9400,9.4,0.0939999999999987,12.57786588609,0.0007441422807185,0.001657387015772,299.16723893132,-4.76383462623993,159.45548319598,92.0559688700963,127.517544912472,1871808.23592,4.58738935827903,12.578879392794272
9500,9.5,0.0949999999999988,12.6861321890492,0.0034573230764329,0.0054795888099094,299.49052577525,-4.76247513941586,159.53425019111,92.1014787940782,127.376797070405,1871590.63343748,4.58792271599885,12.68519640043754
9600,9.6,0.0959999999999988,12.7910241920061,0.0061757231297249,-0.0038020188688437,298.895927998583,-4.76071446877915,159.614263446773,92.1555205150844,127.236049228339,1871557.73955642,4.5880033518141,12.79274520829037
9700,9.7,0.0969999999999987,12.898364974798,0.0013209156204897,0.0062550377201763,300.012892749156,-4.75920812451137,159.70258285757,92.1987041758953,127.095301386272,1871398.39449914,4.58839400922785,12.895076034976752
9800,9.8,0.0979999999999987,12.9938990939458,0.0005858881286875,-0.0021456333641136,300.707522681277,-4.75770332411033,159.79093695164,92.2497388357271,126.954553544205,1871395.45835971,4.58840120822181,12.997829232777493
9900,9.9,0.0989999999999988,13.1017420705517,0.0058196918635102,0.0093271064710482,299.948509983029,-4.75603067315745,159.870560974401,92.2956049064472,126.813805702138,1871182.10468939,4.58892438137325,13.098235328748627
10000,10.0,0.0999999999999987,13.2001578060149,-0.0008593635615697,0.006554434097055,300.155336148819,-4.75442428602826,159.956923467185,92.3481958474239,126.673057860072,1871180.62643429,4.58892800667847,13.204161153070622
10100,10.1,0.100999999999999,13.3083221894372,0.0103421162576845,-0.0029413083531154,300.41583570102,-4.75277185729017,160.030150556536,92.4033585275736,126.532310018005,1871074.18588736,4.58918905886472,13.303600445277542
10200,10.2,0.101999999999999,13.3987053942704,0.0054031251398535,0.0001699209663797,301.371866980001,-4.75130729263464,160.119115730803,92.4526331264706,126.391562175938,1871029.13153738,4.58929956645998,13.401882745582572
10300,10.3,0.102999999999999,13.4988646091624,0.0021574781019092,0.0093933590270583,299.974429961978,-4.74974606029385,160.215297612195,92.4925813865294,126.250814333871,1870876.28217846,4.58967450920915,13.498626731181439
10400,10.4,0.103999999999999,13.5992879241192,0.0077005811399913,0.0010043188306373,299.081101301553,-4.74812810229637,160.306978859702,92.5399078370638,126.110066491805,1870816.73784127,4.58982058932542,13.597525635943516
10500,10.5,0.104999999999999,13.6932386722581,-0.0007790042110175,0.0010651133878714,299.35177420507,-4.74645772344655,160.387497532036,92.5969465016826,125.969318649738,1870819.79781655,4.58981308206172,13.695793941852719
10600,10.6,0.105999999999999,13.7945402154128,0.0059020393527163,0.0098714031672435,298.668243740187,-4.7446067949973,160.467979591555,92.6486729182568,125.828570807671,1870711.65201352,4.59007841906381,13.79243485544737
10700,10.7,0.106999999999999,13.8872044368132,0.0052462478864099,-0.0030945237123536,299.513781596824,-4.74302776569473,160.56324578725,92.6991395422368,125.687822965604,1870746.94924206,4.58999181352529,13.88829235625124
10800,10.8,0.107999999999999,13.9798057526193,0.0004456761385929,0.0071636088541026,300.340591075066,-4.7414558821966,160.652006239156,92.7485564471645,125.547075123538,1870681.76017964,4.59015176444222,13.978401163938035
10900,10.9,0.108999999999999,14.0682261855474,0.0045569820173991,0.0013998545290806,299.769073610298,-4.73966120534314,160.736292944855,92.8063482022483,125.406327281471,1870729.87208301,4.59003371375974,14.071133231667307
11000,11.0,0.109999999999999,14.164734626262,0.0072043554408702,0.0014017872724257,300.749074550395,-4.7379865437189,160.834612983422,92.8506878475762,125.265579439404,1870666.61394802,4.5901889295369,14.160867282395417
11100,11.1,0.110999999999999,14.2476844273621,-0.0049046590159763,0.0042360753543562,301.532549766337,-4.7362256638914,160.933844630867,92.9034397402317,125.124831597337,1870779.86273052,4.58991105969339,14.25128757844179
11200,11.2,0.111999999999999,14.3405479532236,0.0072142206038656,0.0071584886980442,300.334879960026,-4.73442440627902,161.008106910023,92.9622489224695,124.984083755271,1870721.23494846,4.59005490598124,14.337426800406057
11300,11.3,0.112999999999999,14.4247608056261,0.0102323654957422,-0.0052822754370834,299.958780146687,-4.73288487616744,161.097422841807,93.016223400262,124.843335913204,1870736.67378436,4.59001702512636,14.42859023774719
11400,11.4,0.113999999999999,14.5181720358873,0.0093137051616705,0.0071044141122742,299.298748643075,-4.73108762854273,161.197444236181,93.0596412144653,124.702588071137,1870660.57135973,4.59020375671735,14.512947295688845
11500,11.5,0.114999999999999,14.5939539872456,-0.0024140658217792,0.0094447315078218,298.947649923892,-4.72918128308815,161.297369684598,93.1161552135505,124.56184022907,1870842.97100495,4.58975623036175,14.599474049755681
11600,11.6,0.115999999999999,14.6862343052548,0.0092576889557597,0.0042653318529541,300.164491003472,-4.72744402806536,161.376886704356,93.1742518519342,124.421092387004,1870816.7819293,4.58982048116081,14.682365441752856
11700,11.7,0.116999999999999,14.7647399061845,0.0122787494875021,-0.004773475024056,301.11473336402,-4.7257339067984,161.467428699589,93.232171840373,124.280344544937,1870911.2186357,4.58958880393055,14.766072239107485
11800,11.8,0.117999999999999,14.8443344471604,-0.0016034212594554,0.0085711694032999,300.368967078368,-4.72385047604458,161.57713999015,93.2781943601527,124.13959670287,1870985.30865059,4.58940705867512,14.843846404723429
11900,11.9,0.118999999999999,14.9243377012068,0.0013336665570167,0.0052851209455246,300.366432500211,-4.72203043899746,161.674056943952,93.3326583535891,123.998848860803,1871076.85057236,4.58918252319342,14.926271114076684
12000,12.0,0.119999999999999,15.0097632697794,0.0148915762249259,0.0040387798829039,299.475130164602,-4.7200194136428,161.760174712737,93.3913715091247,123.858101018737,1871124.89836658,4.58906467959158,15.007212832138455
12100,12.1,0.120999999999999,15.083068270852,0.0045015095861871,0.0049832103199534,300.425990019982,-4.71810553293113,161.867139066052,93.4441236573886,123.71735317667,1871290.9030685,4.58865757756753,15.083559349681435
12200,12.2,0.121999999999999,15.1564649282095,0.0009792988264544,0.0112921159415913,301.563778125167,-4.71639709590035,161.967508829217,93.4966581451229,123.576605334603,1871372.53606507,4.58845741118641,15.157985036433658
12300,12.3,0.122999999999999,15.2364362126268,0.0088414131856123,-0.0051089500034154,300.167265034599,-4.71455989230137,162.048123548518,93.5620794880321,123.435857492536,1871480.08747909,4.58819371878271,15.2360811427554
12400,12.4,0.123999999999999,15.3117304989304,0.0105631926685625,0.0085158030613779,299.097781050133,-4.71267095576413,162.144160466718,93.6152333603064,123.29510965047,1871516.61828396,4.58810416018204,15.309008987926745
12500,12.5,0.124999999999999,15.3752386437799,0.0030753985454183,0.0065497343644124,300.007446469826,-4.71083847519581,162.250212544222,93.6715319108573,123.154361808403,1871727.81895517,4.58758645099997,15.378709405085697
12600,12.6,0.125999999999999,15.4516024655443,0.0087909044039391,0.0070054417276046,300.338173371035,-4.70885075907747,162.349255399544,93.7265951065033,123.013613966336,1871829.63612283,4.58733691169905,15.450488951972508
12700,12.7,0.126999999999999,15.5249715673584,0.0028932172109988,0.009007196759843,299.148575748287,-4.70677056327735,162.450651238791,93.784371710251,122.872866124269,1872008.94118488,4.58689752665579,15.524096519286033
12800,12.8,0.127999999999999,15.592486544028,0.0034649055889301,0.0059252214792793,299.473618881125,-4.70488655666754,162.550356435274,93.8428985670269,122.732118282203,1872179.86275994,4.58647876360558,15.593151753494897
12900,12.9,0.128999999999999,15.6614968845366,0.0063976422795586,0.003573427110164,300.05999053804,-4.70298970016124,162.648830805378,93.9019968037643,122.591370440136,1872344.12912662,4.58607637806618,15.662099340525618
13000,13.0,0.129999999999999,15.731591300754,0.0119257247614022,0.005715597012117,299.469592694968,-4.70091688014508,162.743632535824,93.9627244269328,122.450622598069,1872494.72819689,4.58570753385618,15.730937120407388
13100,13.1,0.130999999999999,15.7953298513449,0.0016647377549525,0.011046007831553,300.452899898813,-4.69892834114732,162.854266326445,94.0196813561924,122.309874756002,1872748.40901235,4.58508635803723,15.794135981267674
