step,time_ps,strain,sigma_zz_GPa,sigma_xx_GPa,sigma_yy_GPa,temp_K,pe_eV_atom,lx_A,ly_A,lz_A,vol_A3,density_g_cm3
1300,1.3,0.00129999999999845,0.539141394272714,0.00692504378426804,0.00994580662808026,301.06974925825,-4.83356925991961,153.635326733086,88.6992772173705,140.561704692668,1915482.48327415,4.48279389510319
1400,1.4,0.00139999999999837,0.545559546615239,-0.00217414257977514,-0.0123503262455059,300.159564818164,-4.8335196228769,153.643171185516,88.7110431371295,140.547630225391,1915642.55377669,4.48241931422423
1500,1.5,0.00149999999999828,0.565876402984884,0.00375390780950649,0.0138307993177706,298.84764049646,-4.83365616166739,153.643875506167,88.702453750718,140.533555758114,1915274.03857185,4.48328177026891
1600,1.6,0.00159999999999819,0.571284771248528,-0.000365159917513025,-0.00752670272699886,298.936397357167,-4.83368712615916,153.650605000755,88.712201757532,140.519481290838,1915376.57098364,4.48304177480294
1700,1.7,0.00169999999999851,0.588414976774376,-0.0010964120977575,0.00749781176443848,299.265817913676,-4.83356559453063,153.66029273451,88.7094860865188,140.505406823561,1915246.84794479,4.48334541911018
1800,1.8,0.00179999999999842,0.601893231358385,0.0060342082598749,-0.00441346936646322,300.223353291454,-4.83354554422658,153.66023994441,88.7171218564354,140.491332356284,1915219.17967561,4.48341018788922
1900,1.9,0.00189999999999833,0.612268450721045,-0.00615135600654306,0.00294380634363658,300.400146278242,-4.83356714487534,153.669367031619,88.7193828930787,140.477257889007,1915189.87000721,4.48347880106851
2000,2,0.00199999999999824,0.629306234452325,0.00453591393293643,9.29758620935576e-05,299.860746293475,-4.83366120917342,153.665745206027,88.7226827397627,140.463183421731,1915024.07709404,4.48386695755199
2100,2.1,0.00209999999999856,0.641842010361734,-0.00401336923595679,0.00511044831652444,298.867619983483,-4.83375587111673,153.67652317196,88.7216028821143,140.449108954454,1914943.188025,4.48405636046806
2200,2.2,0.00219999999999847,0.657114789608208,0.00674658565332496,0.000108647822893823,299.867305116844,-4.83380052539331,153.676551029627,88.7246409428719,140.435034487177,1914817.20394404,4.48435138587225
2300,2.3,0.00229999999999838,0.668037645915708,-0.0095676586911836,0.00348898803828984,299.792325384419,-4.83364425068302,153.691673706577,88.7275800003652,140.420960019901,1914877.13979584,4.48421102521176
2400,2.4,0.00239999999999829,0.687774644890287,0.0105978126541199,0.00167084843019844,300.057264878311,-4.83356734880913,153.683741588458,88.7325556451108,140.406885552624,1914693.75834311,4.48464050440578
2500,2.5,0.00249999999999821,0.692680147402894,-0.01073906396062,0.00200173081016416,300.217787286972,-4.83355810716282,153.704896145712,88.7338101158822,140.392811085347,1914792.42969326,4.48440940597097
2600,2.6,0.00259999999999852,0.715066417675557,0.0113156612020847,0.00419186499875008,300.185136363648,-4.8336544857775,153.694653868479,88.734380917001,140.37873661807,1914485.20456069,4.4851290371653
2700,2.7,0.00269999999999843,0.717794556781091,-0.0138087340820114,-0.0063124080522845,299.900298681662,-4.83389142078515,153.710272481721,88.7399618894721,140.364662150794,1914608.20169979,4.48484090613171
2800,2.8,0.00279999999999835,0.743191201648187,0.0129467118000562,0.0065521622295936,298.794127024282,-4.83368741449213,153.696417827685,88.7419560798359,140.350587683517,1914286.68433912,4.48559416541254
2900,2.9,0.00289999999999826,0.739409969217718,-0.0148745448347739,-0.0119729692519809,300.855766333491,-4.83374928076144,153.719775488334,88.7511307226984,140.33651321624,1914583.52827929,4.48489870270412
3000,3,0.00299999999999857,0.772632462694739,0.0135641938034109,0.0138258862886196,300.170464167528,-4.83357753718495,153.711884328004,88.7433778192323,140.322438748963,1914126.01421564,4.48597068240415
3100,3.1,0.00309999999999849,0.769866488099444,-0.0148968594298518,-0.014157132883191,300.663294607414,-4.83361652816417,153.735047736002,88.7549191373374,140.308364281687,1914471.39323619,4.48516139365426
3200,3.2,0.0031999999999984,0.804953426476748,0.0148386960248618,0.0188622314317936,299.508718867132,-4.83357725365003,153.717448051494,88.7469956097307,140.29428981441,1913889.32660425,4.48652545517539
3300,3.3,0.00329999999999831,0.793807980674153,-0.0143340389307675,-0.023683988748034,299.239127916838,-4.83377643610989,153.73580312604,88.765344665251,140.280215347133,1914321.55121223,4.48551246615858
3400,3.4,0.00339999999999822,0.832914013147365,0.0165815449353162,0.0250752839599349,299.025757077461,-4.83371741607988,153.728348047592,88.7472654741866,140.266140879857,1913646.82428904,4.48709399937924
3500,3.5,0.00349999999999854,0.820174437289521,-0.0224704947661396,-0.0253481636680449,299.388641782475,-4.8335861825703,153.758240532172,88.7701611050665,140.25206641258,1914320.62036638,4.48551464725646
3600,3.6,0.00359999999999845,0.864226816234407,0.0315096534885931,0.0210918279982619,300.222627695706,-4.83361458637247,153.716536121064,88.7622383705486,140.237991945303,1913438.55026344,4.4875824107423
3700,3.7,0.00369999999999836,0.845961166481728,-0.0276094889462985,-0.0311599848904021,300.428607661244,-4.83359438861958,153.767092566818,88.7791060529755,140.223917478026,1914239.46837411,4.48570480551827
3800,3.8,0.00379999999999828,0.895129701952607,0.0175207586111757,0.0435387633662627,300.715581676961,-4.83362033876872,153.752218897058,88.7502668537319,140.20984301075,1913240.48729654,4.48804697538664
3900,3.9,0.00389999999999859,0.865704023261377,-0.0236832437289494,-0.0457832557366664,300.736050218392,-4.83370650386748,153.770483457108,88.7920690290504,140.195768543473,1914176.85870969,4.48585152575014
4000,4,0.0039999999999985,0.920676974032604,0.0322358956992932,0.0358097378966586,299.643319716586,-4.83369488772641,153.74286048682,88.7630473231063,140.181694076196,1913015.39392544,4.48857505771494
4100,4.1,0.00409999999999842,0.889828001642609,-0.0385002621516964,-0.0314216953153916,299.270917167627,-4.83365878034352,153.8010473316,88.7849452633797,140.167619608919,1914019.34185871,4.48622069506356
4200,4.2,0.00419999999999833,0.955855071939576,0.0426545754138675,0.0383622774674109,299.046952369287,-4.83341339455482,153.741930776556,88.7732003570943,140.153545141643,1912838.46053133,4.48899024113794
4300,4.3,0.00429999999999824,0.920310755270838,-0.0316647752168789,-0.0466656552947741,300.237075505696,-4.83346613632945,153.794831190339,88.8041555407172,140.139470674366,1913971.65294096,4.48633247467606
4400,4.4,0.00439999999999856,0.98101938319697,0.0225645435369687,0.0527606164815175,300.754322098721,-4.83355564336495,153.780333159506,88.7629200240175,140.125396207089,1912710.45504061,4.48929066057527
4500,4.5,0.00449999999999847,0.947061166544593,-0.026516059582233,-0.0443306961531928,300.534388841489,-4.83364942806479,153.800528778892,88.8088202268208,140.111321739813,1913758.61777953,4.48683188278015
4600,4.6,0.00459999999999838,1.00036812482152,0.0309423422054555,0.0257558745538437,301.10880570686,-4.83380190874201,153.762222707395,88.7872683898688,140.097247272536,1912625.5151908,4.48949003032717
4700,4.7,0.00469999999999829,0.975425679327836,-0.0352947999503077,-0.024884076795759,298.335094079389,-4.83372269336345,153.828685019084,88.7971148610985,140.083172805259,1913472.18030417,4.48750353968224
4800,4.8,0.00479999999999821,1.02756444464463,0.0272959081831622,0.0290201198576808,298.641603040162,-4.83374847583889,153.78461019744,88.7843960019358,140.069098337982,1912457.76847035,4.4898838153516
4900,4.9,0.00489999999999852,1.01226711242252,-0.0154319562147608,-0.0323852595023951,298.469892988141,-4.83350676728194,153.80435798104,88.8186044527995,140.055023870706,1913248.04480304,4.48802924718652
5000,5,0.00499999999999843,1.05653101516795,0.0223371420690309,0.0211035210828158,299.40556127652,-4.83348755653769,153.799510717482,88.7938334413393,140.040949403429,1912461.96272527,4.48987396850621
5100,5.1,0.00509999999999835,1.04101835288223,-0.0252739647979069,-0.0117675320159191,300.331345887618,-4.83348736270271,153.838560622637,88.8085536076782,140.026874936152,1913072.37833445,4.48844135718179
5200,5.2,0.00519999999999826,1.07386350211355,0.0234648803830535,0.00762179657550801,300.168776684072,-4.83341664909299,153.799099826897,88.8137425462378,140.012800468875,1912501.15948907,4.48978194841588
5300,5.3,0.00529999999999857,1.07642093505167,-0.0125276249089886,-0.00521831243220745,300.088351404124,-4.83346551911685,153.832711570307,88.8161979734832,139.998726001599,1912779.71275572,4.48912811283831
5400,5.4,0.00539999999999849,1.1001262922916,0.0032305471179396,0.00981340798478654,299.02831186792,-4.83354302029611,153.833219050943,88.8076605847648,139.984651534322,1912409.87846708,4.48999624969584
5500,5.5,0.0054999999999984,1.1055116965282,-0.0020856233051147,-0.00613338522391378,299.772592984269,-4.83364715625825,153.827319911821,88.8230044285805,139.970577067045,1912474.64304606,4.48984419920053
5600,5.6,0.00559999999999831,1.12058002649675,0.00721843612367065,-0.00719943827632576,300.534099423221,-4.83356887804333,153.83509405978,88.823424269555,139.956502599769,1912388.0203818,4.49004756915607
5700,5.7,0.00569999999999822,1.13565734217833,-0.0110592723113991,0.0106223723556461,300.465999398567,-4.83344870222111,153.863987209636,88.8138866495066,139.942428132492,1912349.48626243,4.49013804426549
5800,5.8,0.00579999999999854,1.14654949385687,0.00731256935874786,-0.00999270235726667,300.917570505578,-4.83353330484509,153.843346272139,88.8313697078728,139.928353665215,1912276.99670887,4.49030825396982
5900,5.9,0.00589999999999845,1.1678446869932,0.00508272609454108,0.00910496706151183,299.244820554466,-4.83336231165967,153.845655452121,88.8306846867812,139.914279197938,1912098.60848258,4.49072717489859
6000,6,0.00599999999999836,1.17200293791568,-0.00687342692068934,-0.00482260892421896,300.128884202123,-4.83350374944673,153.870769850004,88.8294242044277,139.900204730662,1912191.23739498,4.49050963851102
6100,6.1,0.00609999999999827,1.19690725529369,0.00273605713066921,0.0150313485502335,298.319499124619,-4.83340479013823,153.865158108821,88.8270106817842,139.886130263385,1911877.18481069,4.49124726756375
6200,6.2,0.00619999999999859,1.19410640534007,0.00114397502444918,-0.0186281136962633,299.30667353725,-4.83359849464905,153.862857608584,88.8456784315199,139.872055796108,1912057.99209005,4.49082256799775
6300,6.3,0.0062999999999985,1.2226772251516,0.00114800129125995,0.0192435213197445,299.754671977758,-4.83347678439276,153.877039918813,88.8303457519308,139.857981328831,1911711.84608916,4.49163570323872
6400,6.4,0.00639999999999841,1.22638525971566,-0.00542693292284536,-0.0140817045584169,298.84819975944,-4.83320347509361,153.883151167165,88.8492842196824,139.843906861555,1912002.92780504,4.49095190040108
6500,6.5,0.00649999999999833,1.25383608292565,0.0162781133288894,0.0106012080401219,300.200822304336,-4.83332688157432,153.866384566318,88.8461549286032,139.829832394278,1911534.86433518,4.49205156673136
6600,6.6,0.00659999999999824,1.25391706557088,-0.0126975150374236,-0.0119352645296179,298.676901047694,-4.83320659522915,153.903584722497,88.8494334134756,139.815757927001,1911875.11092,4.49125213940702
6700,6.7,0.00669999999999855,1.28105355940855,0.0136212128737461,0.0174245897212901,299.378289279956,-4.83348599519564,153.88694129897,88.842205967855,139.801683459725,1911320.43146468,4.49255553430061
6800,6.8,0.00679999999999847,1.27456545067496,-0.00746171174706341,-0.0208896841944711,298.668828494305,-4.83349931934597,153.895893893011,88.8641827244177,139.787608992448,1911711.97304742,4.49163540494574
6900,6.9,0.00689999999999838,1.30867178661247,0.0164899139250162,0.0114810434104257,300.284296213341,-4.83346357762183,153.892559603285,88.8507369982755,139.773534525171,1911188.85922886,4.49286481591522
7000,7,0.00699999999999829,1.30627243064264,-0.0243552015895217,-0.00936319326501913,300.486418317152,-4.83330382373109,153.931285073415,88.8592900926485,139.759460057894,1911661.30067321,4.49175446465049
7100,7.1,0.0070999999999982,1.34470104461446,0.0258436302291975,0.0124214335701205,299.910087226395,-4.83325653772854,153.895481734874,88.8590640677261,139.745385590618,1911019.33176459,4.49326338016147
7200,7.2,0.00719999999999852,1.33298958574899,-0.0187401762860364,-0.0162820948756542,298.63943336393,-4.83322709128928,153.922560668913,88.8746387513445,139.731311123341,1911498.06320591,4.49213804998424
7300,7.3,0.00729999999999843,1.36647550244954,0.0208641392640934,0.0169199994451539,300.068820180044,-4.83345542075191,153.908172859793,88.8609893695287,139.717236656064,1910833.35794256,4.49370069164168
7400,7.4,0.00739999999999834,1.35467351172789,-0.0262252467325493,-0.0141721550859321,299.066872227978,-4.83331318753762,153.943138546353,88.8757108149218,139.703162188787,1911391.54356827,4.4923883916366
7500,7.5,0.00749999999999826,1.39609615573458,0.0286833837254335,0.0184409319512627,299.938122934613,-4.83320779597311,153.914994908284,88.8681085022199,139.689087721511,1910686.1255151,4.49404696435087
7600,7.6,0.00759999999999857,1.38261120935859,-0.0241748748596875,-0.0174863787683207,299.827059836617,-4.83306368510027,153.957267820354,88.88332580077,139.675013254234,1911345.56463586,4.49249645959986
7700,7.7,0.00769999999999848,1.42489632859383,0.0272983312855417,0.02119655584683,300.435898998558,-4.83320222818161,153.927265958444,88.8721150545725,139.660938786957,1910539.5329235,4.49439178526661
7800,7.8,0.0077999999999984,1.41054013369161,-0.0251905719767798,-0.0165099134368946,300.001476670221,-4.83329403768761,153.956827522463,88.8917286501052,139.646864319681,1911135.56072944,4.49299011469447
7900,7.9,0.00789999999999831,1.45050091868701,0.0285711577166216,0.0144488590467472,300.63504218873,-4.83339049907128,153.929035633605,88.8809255292038,139.632789852404,1910365.78896554,4.49480054123465
8000,8,0.00799999999999822,1.43666903544348,-0.0290831452971151,-0.0140391157900079,299.592745088012,-4.83323132290112,153.979480738693,88.8909714724411,139.618715385127,1911015.19859739,4.49327309824683
8100,8.1,0.00809999999999854,1.47689395058996,0.0256761545924157,0.0179928537014721,300.451242707633,-4.83329353570577,153.943829604782,88.884907500731,139.60464091785,1910249.81743279,4.49507342120218
8200,8.2,0.00819999999999845,1.46522240637063,-0.022663001472054,-0.0240916235635704,300.416577974201,-4.83317409489988,153.978938317586,88.9044524285694,139.590566450574,1910912.94249737,4.49351354069353
8300,8.3,0.00829999999999836,1.51388706009381,0.0209477949156994,0.0309242101109052,300.578240255438,-4.83302963296458,153.966697974168,88.8817692268761,139.576491983297,1910080.91623638,4.49547090346188
8400,8.4,0.00839999999999827,1.4902667810589,-0.0272787491413115,-0.0285595402337296,300.979398160721,-4.83313393494509,153.99227798713,88.909937749489,139.56241751602,1910811.00295424,4.4937532644112
8500,8.5,0.00849999999999859,1.53298403589333,0.0309433189457619,0.0214028943870395,300.04713384128,-4.83324976303814,153.956684366981,88.8967511303728,139.548343048743,1909893.37818171,4.49591232698725
8600,8.6,0.0085999999999985,1.51323643110621,-0.0305472792417704,-0.0187311983966321,299.839521952622,-4.83324325546242,154.014107367347,88.9067627600326,139.534268581467,1910628.18701626,4.4941832432651
8700,8.7,0.00869999999999841,1.56354590295919,0.0215245774334633,0.0274711759228531,299.819734501282,-4.83318057556247,153.977332044759,88.8965425356674,139.52019411419,1909759.73454072,4.49622694776498
8800,8.8,0.00879999999999832,1.54969605163399,-0.013208066515089,-0.0309560825226763,300.175739013944,-4.83308824084925,153.994983113485,88.926927015349,139.506119646913,1910438.7413413,4.49462890192953
8900,8.9,0.00889999999999824,1.58564301102221,0.010661916059317,0.0273592241292117,301.654526626422,-4.8330994351328,154.000930270157,88.9006238145893,139.492045179637,1909754.7305959,4.49623872879172
9000,9,0.00899999999999855,1.57744330050224,-0.0182553161712531,-0.0170618216894425,300.38972584178,-4.83291994474344,154.027733663088,88.9189370945388,139.47797071236,1910287.82654122,4.49498398246385
9100,9.1,0.00909999999999847,1.61085971766723,0.0141395740726854,0.010800546985058,299.670233909901,-4.83311316032052,153.996115456069,88.9165585191296,139.463896245083,1909651.88166589,4.49648088462482
9200,9.2,0.00919999999999838,1.61101476404358,-0.00511819341047647,-0.0124474222952966,298.743532806862,-4.83305054641413,154.022116240092,88.9238638177929,139.449821777806,1909938.46262127,4.49580620017137
9300,9.3,0.00929999999999829,1.63428742022921,-0.00354192056748258,0.0150039159441782,300.187340199593,-4.83315414800083,154.027120585468,88.9147606177843,139.43574731053,1909612.23662698,4.49657423507377
9400,9.4,0.0093999999999982,1.64168019666928,0.00501399135179628,-0.00935142471187435,300.215880701368,-4.83301583198949,154.017971965366,88.9338301814958,139.421672843253,1909715.55979518,4.49633095261548
9500,9.5,0.00949999999999852,1.66046701053922,-0.000513077051392455,0.00539972973073775,299.478525734085,-4.83283502425561,154.030845687215,88.9301645152241,139.407598375976,1909603.67203156,4.49659440226327
9600,9.6,0.00959999999999843,1.67087749282188,0.0014403107728775,0.00137679934613696,300.716433984337,-4.83310081917114,154.040987337439,88.9278999169412,139.393523908699,1909487.97279858,4.49686685882271
9700,9.7,0.00969999999999834,1.68001074937755,-0.00190217746796124,-0.000653434207096247,299.165510790255,-4.83313349027734,154.040003046576,88.9361401725165,139.379449441423,1909459.89148942,4.49693299161192
9800,9.8,0.00979999999999825,1.70023282994315,0.010317185858031,0.00042790153792341,299.767261120533,-4.83313924409958,154.035909277939,88.9386518758912,139.365374974146,1909270.25390167,4.49737964787916
9900,9.9,0.00989999999999857,1.70838969400016,-0.0123370275655223,-0.00505485288028117,300.765950139011,-4.83308516948274,154.059530007742,88.9409045029133,139.351300506869,1909418.54619786,4.49703036523701
10000,10,0.00999999999999848,1.73116635118003,0.0100547242046185,0.00606285284465827,300.867354258417,-4.83299977400689,154.050458731585,88.9415176722326,139.337226039593,1909126.43845476,4.4977184377314
10100,10.1,0.0100999999999984,1.73438556970813,-0.00708846136544221,-0.00760476210419487,300.034365893115,-4.83291021266274,154.064739598647,88.9515577969717,139.323151572316,1909326.06949141,4.49724817536572
10200,10.2,0.0101999999999983,1.75985448991534,0.0110819785217039,0.00863002913746806,299.493010807357,-4.83297959419237,154.054969415711,88.9481656694396,139.309077105039,1908939.31971687,4.49815931470888
10300,10.3,0.0102999999999982,1.76221503265054,-0.0090911285043083,-0.00704140400468927,298.061917230477,-4.83306983194688,154.073392039321,88.9538521693013,139.295002637762,1909096.75724226,4.49778836490309
10400,10.4,0.0103999999999985,1.78571460849999,0.00843644966210653,0.010864302161661,300.165430288105,-4.83321306402899,154.065228589342,88.9510952154697,139.280928170486,1908743.55938111,4.49862064497686
10500,10.5,0.0104999999999984,1.78417582817128,-0.00577474896018148,-0.0172717279078308,300.549207738923,-4.83306520228376,154.080375253593,88.9667679244944,139.266853703209,1909074.62454612,4.49784050963433
10600,10.6,0.0105999999999984,1.81225096735097,0.0114353806460374,0.0139711113317935,301.140102460798,-4.83298906098732,154.081667032091,88.9556901129327,139.252779235932,1908660.00610766,4.49881757605924
10700,10.7,0.0106999999999983,1.81205978400165,-0.0114827385684784,-0.0131313828696465,300.967037641081,-4.83290473347486,154.103261055586,88.966783498082,139.238704768656,1908972.59274937,4.49808091263981
10800,10.8,0.0107999999999986,1.84212489748463,0.0131682645359592,0.0102282683456704,300.753287198995,-4.83293864168723,154.082526643074,88.9656407251674,139.224630301379,1908498.29188388,4.49919877775867
10900,10.9,0.0108999999999985,1.84106121614016,-0.00637892398120975,-0.019023095752547,299.239483160515,-4.83297865722265,154.10246623705,88.975767859065,139.210555834102,1908769.5636366,4.49855935770424
11000,11,0.0109999999999984,1.87337426572157,0.00426649202668114,0.0223016907849085,298.816041671761,-4.83291363579951,154.107436539532,88.9595131324671,139.196481366825,1908289.45735415,4.49969114963512
11100,11.1,0.0110999999999983,1.86927582861579,-0.00852177070591101,-0.019363192153076,299.195585214298,-4.83282531411227,154.115637206019,88.9815196128784,139.182406899549,1908670.08639136,4.49879381639653
11200,11.2,0.0111999999999982,1.89897112859471,0.0141405174367656,0.0125767772752301,299.79003857849,-4.83278173900091,154.107200250454,88.9733962577839,139.168332432272,1908198.37838701,4.49990592144659
11300,11.3,0.0112999999999986,1.88975877870044,-0.020664914082319,-0.00903157961134297,300.502334608525,-4.83283110880606,154.136758446209,88.9834364882699,139.154257964995,1908586.70873476,4.4989903486705
11400,11.4,0.0113999999999985,1.92733287108862,0.0224255507033369,0.0112509107191911,299.932702501869,-4.83276876337653,154.103741349065,88.9846614125718,139.140183497718,1908011.14321834,4.50034750201449
11500,11.5,0.0114999999999984,1.91961325783398,-0.0168010185515713,-0.013964305118686,299.600401157954,-4.83280297881252,154.137707711795,88.9938245826918,139.126109030442,1908435.14883682,4.49934763957372
11600,11.6,0.0115999999999983,1.95517930383315,0.0173825036216078,0.0199803510483251,298.952721831105,-4.83288015026184,154.13182823358,88.9763081839402,139.112034563165,1907793.71701089,4.50086039472446
11700,11.7,0.0116999999999986,1.94547327001468,-0.0210050401507635,-0.0122879466806693,299.784341323059,-4.83291622269227,154.147084764289,88.999081748738,139.097960095888,1908277.82031841,4.49971858959494
11800,11.8,0.0117999999999985,1.98047562884063,0.0287359535616321,0.00440773235396467,301.08994332866,-4.83281698890982,154.121488452778,88.998006952834,139.083885628611,1907744.85449482,4.50097567395735
11900,11.9,0.0118999999999984,1.97643336269256,-0.0309436199259652,0.00399030762070354,299.508159153205,-4.83254077344439,154.180780424145,88.9936982647482,139.069811161335,1908193.26850128,4.49991797159131
12000,12,0.0119999999999983,2.01203320402491,0.0252007871066876,0.00872536506913353,299.856632584787,-4.83260164078175,154.134865181092,89.0017118550396,139.055736694058,1907603.70405799,4.50130871728347
12100,12.1,0.0120999999999983,2.00389638698695,-0.012243174110941,-0.0201385792399551,299.230547026623,-4.83265160169518,154.15727543479,89.0177125035865,139.041662226781,1908030.91488069,4.50030086788998
12200,12.2,0.0121999999999986,2.03738661691367,0.0116432021482616,0.0206544172099582,299.616329733728,-4.83280359140298,154.168624934675,88.990575249972,139.027587759505,1907396.58373564,4.50179750525786
12300,12.3,0.0122999999999985,2.03119998353422,-0.0220711483644367,-0.0123304016457565,299.579774030541,-4.83271377123545,154.182869286257,89.0136114772861,139.013513292228,1907873.45068772,4.50067229516888
12400,12.4,0.0123999999999984,2.0683956420206,0.0358691543154963,-0.00157753128561386,300.80069562692,-4.83258395419405,154.135162125513,89.0240680454989,138.999438824951,1907314.04311828,4.50199232432641
12500,12.5,0.0124999999999983,2.05846074583461,-0.0261153150306819,-0.00669968197573293,301.702518719129,-4.83262928009658,154.205713754458,89.0134460189496,138.985364357674,1907766.20039931,4.50092531275646
12600,12.6,0.0125999999999982,2.09241317710543,0.00962419145270839,0.0222208082886117,300.868853636247,-4.83262616480323,154.187944631498,89.0054640789975,138.971289890398,1907182.16467013,4.50230362954535
12700,12.7,0.0126999999999985,2.08322939545233,-0.00562808953743632,-0.0325219290673036,300.36304131363,-4.83270826605788,154.173111489371,89.0434246227092,138.957215423121,1907618.80358536,4.50127308771533
12800,12.8,0.0127999999999984,2.12298131383561,0.0175362288624329,0.0178863626520816,299.317022199386,-4.83256378032616,154.180378248755,89.0198560344775,138.943140955844,1907010.59850722,4.50270868390559
12900,12.9,0.0128999999999984,2.11074662236981,-0.0263557981553195,-0.0071667781761005,300.111020483144,-4.8325666077197,154.227082301575,89.0235545853244,138.929066488568,1907474.28211246,4.50161413064452
13000,13,0.0129999999999983,2.14789105036555,0.0240897188855455,0.00789430002199625,300.011838773869,-4.83247951687568,154.178254448257,89.0346158784823,138.914992021291,1906914.10929796,4.50293651944277
13100,13.1,0.0130999999999986,2.14164188265454,-0.00293076089623904,-0.0241552342672414,300.215990555029,-4.83247630829473,154.210294337942,89.0437545146308,138.900917554014,1907312.89237954,4.50199504051261
13200,13.2,0.0131999999999985,2.17157149331472,-0.00776655638206284,0.029991514337153,300.957308154139,-4.83256367587845,154.236744290139,89.01437315907,138.886843086737,1906817.34468968,4.50316502842378
13300,13.3,0.0132999999999984,2.16940964555975,-0.00261880606149106,-0.0253307121535101,300.524137485905,-4.83252510872061,154.212013341276,89.0529617356941,138.872768619461,1907144.80353798,4.50239183006403
13400,13.4,0.0133999999999983,2.20288135008787,0.0168255471137845,0.00576091025618615,298.977318836754,-4.83236272252021,154.198994768585,89.0484854018668,138.858694152184,1906694.68690265,4.50345471730834
13500,13.5,0.0134999999999982,2.20561668809224,-0.0202170221854227,0.000180289379151691,299.512537338577,-4.83250896143442,154.256514916501,89.0324522761986,138.844619684907,1906869.20882641,4.50304254872477
13600,13.6,0.0135999999999985,2.22881258359524,-0.00141999321524216,0.0102774787127995,299.323083504603,-4.83247071323709,154.234873687827,89.0411228987206,138.83054521763,1906594.07744926,4.50369236103272
13700,13.7,0.0136999999999985,2.23522857324655,0.0159705232965401,-0.0231358198686661,299.76878727486,-4.83232321504564,154.214855206364,89.0674110671939,138.816470750354,1906716.11899136,4.50340409706129
13800,13.8,0.0137999999999984,2.2502193579689,-0.00862531580096183,0.0173257664393822,299.36208100068,-4.83211772064153,154.266093037449,89.0415169848475,138.802396283077,1906601.78329384,4.50367415861957
13900,13.9,0.0138999999999983,2.2602333486764,-0.00498198917830731,0.00298128740640741,300.582544299225,-4.83228413337175,154.262309090222,89.05162817192,138.7883218158,1906578.17202401,4.50372993260638
14000,14,0.0139999999999986,2.2761223832135,0.010627562763933,-0.0189597516303834,300.35794565188,-4.8323718484316,154.226367987058,89.07673509271,138.774247348523,1906478.01853349,4.50396652818666
14100,14.1,0.0140999999999985,2.29309871868985,-0.00166982457512407,0.00780889920669055,300.02824818844,-4.8323430857789,154.267273828186,89.0551683742426,138.760172881247,1906328.61187442,4.50431952220215
14200,14.2,0.0141999999999984,2.30180533157657,-0.0189993631668352,0.0120645466628584,299.762596196407,-4.83228214183962,154.293659100229,89.0511845885364,138.74609841397,1906375.98711455,4.50420758561649
