step,time_ps,temp_K,press_bar,pxx_bar,pyy_bar,pzz_bar,lx_A,ly_A,lz_A,vol_A3,density_g_cm3,pe_eV_atom
28000,28,301.030513950857,198.763061624621,-1162.57104815748,-1188.3448859906,2947.20511902194,153.654891602649,88.7126930290945,140.737424873275,1918411.43348319,4.4759497531809,-4.83342747819554
29000,29,298.018313633377,249.139070934637,-1092.31872136649,-1134.15582347795,2973.89175764836,153.64993668339,88.7098323051264,140.732886504404,1918225.85005394,4.47638278983521,-4.83352312414992
30000,30,300.187279081719,86.3294907101657,-1300.71090242906,-1263.8720032309,2823.57137779045,153.661223955787,88.716349014883,140.743224877849,1918648.6252676,4.47539641657986,-4.83328571711238
31000,31,299.109852412721,-59.3048485770388,-1374.7205572938,-1428.68266201303,2625.48867357571,153.664795678608,88.7184111500159,140.746496332907,1918782.4203825,4.47508435088056,-4.83364004646245
32000,32,300.902838972668,-77.1293147870996,-1417.12270805669,-1469.50246785402,2655.2372315494,153.668224414325,88.7203907315054,140.749636821506,1918910.8651168,4.47478480542963,-4.8334017444422
33000,33,299.551079523582,-78.2479451510469,-1416.57966539941,-1432.8770685143,2614.71289846057,153.666554365187,88.7194265281857,140.748107170138,1918848.3022684,4.47493070298862,-4.8335504620901
34000,34,299.948695736747,-110.964305528813,-1506.8319669544,-1439.87695706144,2613.8160074294,153.669625980895,88.7211999263404,140.75092056111,1918963.37120626,4.47466236773496,-4.8334300976446
35000,35,299.523436678351,-170.592808250828,-1558.69425086342,-1486.17114306843,2533.08696917937,153.671704876295,88.7224001771599,140.752824687834,1919041.25344364,4.4744807683472,-4.83348194841778
36000,36,300.034669811775,-122.826063481318,-1464.77643816316,-1478.40840521646,2574.70665293566,153.668869575133,88.7207632152708,140.750227744905,1918935.03428943,4.47472844508157,-4.83354173125236
37000,37,300.247892653702,47.4006366903696,-1285.12249838055,-1339.56411643551,2766.88852488718,153.66231145025,88.7169768801045,140.744220948777,1918689.36165777,4.47530139781432,-4.83345429535425
38000,38,300.27661122982,170.302166919046,-1138.34829165718,-1236.11580930908,2885.37060172339,153.65514354752,88.7128384895338,140.737655637635,1918420.87024195,4.47592773587557,-4.83360295910661
39000,39,300.350391367668,68.2235756486636,-1287.49427445046,-1304.77678533811,2796.94178673456,153.660629826473,88.7160059941644,140.742680695828,1918626.3700567,4.47544832918393,-4.83351506393491
40000,40,298.476687282147,35.7304740775792,-1327.31562301668,-1317.93849874998,2752.44554399939,153.660448941019,88.7159015598985,140.74251501706,1918619.59438758,4.47546413437904,-4.83361987419445
41000,41,300.720522794932,1.08534120537881,-1363.83432086067,-1332.04809164886,2699.13843612566,153.66445244761,88.718212985506,140.746181956669,1918769.56283503,4.47511433812375,-4.83348054980803
42000,42,300.485194119976,-6.04618254209881,-1393.7867451639,-1327.59150380133,2703.23970133894,153.662535019356,88.7171059577883,140.744425722865,1918697.73639102,4.47528186401557,-4.83370608209382
43000,43,299.947778035533,-12.9056414163964,-1385.94544019419,-1387.69339613394,2734.92191207894,153.665375611935,88.7187459746786,140.74702751237,1918804.14500851,4.47503368414936,-4.83336069336513
44000,44,299.970583082379,26.7689784306466,-1346.94610188257,-1302.82066835407,2730.07370552858,153.662790600769,88.7172535177867,140.744659818046,1918707.31031144,4.47525953335982,-4.83349673676018
45000,45,299.220626201414,128.957559205668,-1275.08943705332,-1232.74875949211,2894.71087416244,153.657954997745,88.7144616810788,140.740230734725,1918526.1770351,4.47568205478875,-4.83346530229278
46000,46,301.045038837694,194.866898393947,-1161.73816818018,-1171.46885167468,2917.8077150367,153.654654514327,88.7125561460897,140.737207716505,1918402.55321442,4.47597047231344,-4.83355990329261
47000,47,299.830130088056,223.80062438127,-1185.00828948349,-1104.16139746223,2960.57156008953,153.652902243539,88.7115444720784,140.735602755701,1918336.92183288,4.47612360710562,-4.83354788173491
48000,48,300.73160236107,75.5737856616335,-1297.52381314588,-1273.06939829387,2797.31456842465,153.660762092761,88.7160823581429,140.742801842745,1918631.32454256,4.47543677222392,-4.83353032223472
49000,49,300.312549535769,-63.6361388678991,-1408.71501456481,-1429.59617011869,2647.4027680798,153.666202585254,88.7192234279473,140.747784963656,1918835.12417409,4.47496143572752,-4.83358390934187
50000,50,300.173966134905,-57.1128875997864,-1392.33429530649,-1447.39199786757,2668.3876303747,153.667450502522,88.7199439133173,140.748927970954,1918881.87291044,4.47485241453382,-4.83341572229151
51000,51,300.041931670831,-68.407593502934,-1424.95011203464,-1434.17939514209,2653.90672666792,153.666562734727,88.7194313603419,140.748114836064,1918848.615802,4.47492997179956,-4.83362576556986
52000,52,299.26025940723,-112.133104304176,-1492.37471849848,-1497.61894570819,2653.59435129414,153.667125534378,88.7197562928717,140.748630322247,1918869.69907348,4.4748808042279,-4.83374586261547
53000,53,299.785213350674,-130.104685916588,-1490.6954967092,-1477.28837918014,2577.66981813958,153.670717527379,88.721830130997,140.751920343408,1919004.2638534,4.47456701578983,-4.83347040668866
54000,54,299.824379376216,2.54246085369795,-1333.56880606473,-1392.50815482049,2733.70434344632,153.663884263611,88.717884944321,140.745661538784,1918748.27859945,4.47516397954304,-4.83348135162583
55000,55,300.801648696934,116.593853105299,-1229.72913903607,-1272.94970249439,2852.46040084636,153.657590833008,88.7142514304686,140.739897184605,1918512.53651919,4.4757138766357,-4.8336221192575
56000,56,300.421190991305,209.89302006061,-1171.87752271441,-1143.13654529473,2944.69312819097,153.656071037399,88.7133739760646,140.738505155246,1918455.6102442,4.47584668435747,-4.83336947354919
57000,57,299.68318999017,117.91950958548,-1250.37827769249,-1265.5631248994,2869.69993134833,153.657925798976,88.714444823161,140.740203990639,1918525.08333463,4.47568460625687,-4.83352256230117
58000,58,300.483515857582,28.2310601701885,-1335.5094736436,-1361.43580572638,2781.63845988055,153.663611677052,88.7177275663989,140.745411868047,1918738.06753268,4.47518779529933,-4.83339507730065
59000,59,299.135414558529,16.2473987639803,-1359.87672005702,-1316.23284828002,2724.85176462898,153.663101913158,88.7174332540775,140.744944959008,1918718.97192246,4.47523233357881,-4.83352744592951
60000,60,299.283345056579,4.11765106141443,-1381.35545041756,-1331.68856644351,2725.39697004531,153.663525150226,88.7176776101122,140.745332615362,1918734.82625349,4.47519535514183,-4.83347295698256
61000,61,299.627681299199,-40.336506209968,-1424.13022667592,-1401.11797293548,2704.23868098149,153.665744422302,88.7189589074421,140.747365317567,1918817.96093588,4.4750014628852,-4.83343780241923
62000,62,299.57550137972,-152.242915438043,-1485.20198988687,-1525.17420629087,2553.64744986361,153.669858141895,88.7213339645567,140.751133204787,1918972.06861394,4.47464208710479,-4.83362427466581
63000,63,299.676067072758,-199.753676070417,-1537.42398629227,-1577.93664490133,2516.09960298235,153.672582851571,88.722907076423,140.753628853442,1919074.14590883,4.47440407683257,-4.83356714222456
64000,64,299.525007328906,-164.723279756255,-1491.11467445217,-1558.49774956997,2555.44258475337,153.67180959665,88.7224606374859,140.752920604551,1919045.1766672,4.47447162088751,-4.83347351457276
65000,65,301.414458193564,-22.0648838426045,-1360.05091790459,-1412.25902775777,2706.11529413455,153.666502560732,88.7193966188703,140.748059720782,1918846.36160818,4.4749352287913,-4.83336948701801
66000,66,300.096572472288,111.595645018466,-1256.61523467204,-1244.30654312784,2835.70871285528,153.658768456434,88.7149313316716,140.740975807533,1918556.64698478,4.47561097332905,-4.83347588018583
67000,67,299.092744254054,106.986311457807,-1247.40887573428,-1260.73584589798,2829.10365600568,153.656661077786,88.713714636042,140.739045592094,1918477.71097801,4.47579512290559,-4.83371601828372
68000,68,300.294450383327,89.928090729537,-1315.61920946493,-1213.68143645817,2799.08491811171,153.65999537224,88.7156396918427,140.742099578924,1918602.60452358,4.47550376610204,-4.83344220941734
69000,69,299.290732813374,107.078429309469,-1256.86389358938,-1258.62537096045,2836.72455247824,153.661006801499,88.7162236407986,140.7430259793,1918640.49096723,4.47541539054547,-4.83331296996364
70000,70,299.107443089736,30.3522012781876,-1305.45952810373,-1357.60243187338,2754.11856381167,153.663340796233,88.7175711732867,140.745163759655,1918727.92039872,4.47521146219321,-4.83343574066793
71000,71,299.669795498287,-140.44276832075,-1488.01465702322,-1494.24953023875,2560.93588229972,153.671727998194,88.7224135265968,140.752845865922,1919042.11967771,4.47447874861682,-4.83335569611996
72000,72,299.42403244045,-169.638853273998,-1498.17684788285,-1541.03595131289,2530.29623937374,153.671882878993,88.7225029470676,140.752987726195,1919047.9221063,4.47446521959384,-4.83353582064559
73000,73,301.021565182399,-134.535615714157,-1477.53203320284,-1493.79772177218,2567.72290783255,153.672197850343,88.7226847958615,140.753276218518,1919059.72217687,4.47443770663803,-4.83339679725952
74000,74,299.478521244932,-85.0748453658196,-1467.53331623224,-1402.65119012515,2614.95997025993,153.668875131511,88.7207664232488,140.75023283417,1918935.24244474,4.47472795968817,-4.83342706352145
75000,75,299.799930314603,-30.150662676357,-1408.10612523129,-1382.76652261885,2700.42065982107,153.666387217856,88.71933002563,140.747954074557,1918842.04072326,4.47494530553538,-4.83336810793011
76000,76,299.260608807524,4.3237277313753,-1371.5987321889,-1348.15751594383,2732.72743132686,153.66193319123,88.7167584921583,140.743874489254,1918675.19241034,4.47533444752126,-4.83369573311179
77000,77,299.909725857533,69.6170873944248,-1293.42168403282,-1302.08669328365,2804.35963949974,153.660605241565,88.7159918000616,140.742658177724,1918625.44914588,4.47545047733054,-4.8335082429713
78000,78,300.861516645749,251.975517763787,-1124.31530370387,-1078.63122126923,2958.87307826446,153.652205033236,88.7111419375214,140.734964158508,1918310.80820578,4.47618453978776,-4.83360400489521
79000,79,299.192157101944,293.801807828947,-1073.42719583293,-1071.16180756091,3025.99442688068,153.647606153462,88.708486773046,140.730751897578,1918138.56563898,4.47658648651278,-4.83373474298046
80000,80,300.500854031627,103.104932497312,-1279.85488108455,-1218.40141110588,2807.57108968237,153.65887450945,88.7149925614092,140.741072944881,1918560.61946607,4.4756017063397,-4.83361143182482
81000,81,301.007776897524,-5.0475538517556,-1339.96128638228,-1356.08533966708,2680.90396449409,153.664407834449,88.7181872280867,140.74614109405,1918767.89161543,4.47511823588481,-4.83354444125351
82000,82,300.953588499864,-17.4814031536615,-1386.18125184329,-1374.47973483842,2708.21677722072,153.665422141845,88.7187728387348,140.747070130605,1918805.88805205,4.47502961902811,-4.83347241578353
83000,83,299.738457063866,-19.7745910888445,-1359.29710519404,-1395.29010677301,2695.26343870052,153.663140563728,88.7174555689945,140.744980360305,1918720.41975743,4.47522895664185,-4.83363160339457
84000,84,300.696866276166,-38.2045252272427,-1429.54692513453,-1358.26089111254,2673.19424056535,153.667076904778,88.7197282165594,140.748585780848,1918867.87733382,4.4748850526016,-4.83335737766857
85000,85,300.400401521693,-82.6646419595687,-1442.28714247896,-1438.59021079368,2632.88342739393,153.667028825875,88.7197004581924,140.748541743845,1918866.07622519,4.4748892528708,-4.83364338805604
86000,86,299.685454505657,-41.5862765359683,-1403.92615621148,-1399.67006466432,2678.83739126789,153.666460005902,88.7193720498284,140.748020743457,1918844.76745161,4.47493894652164,-4.83342421087241
87000,87,299.208786878152,49.01600051058,-1321.62606655957,-1282.36803468902,2751.04210278032,153.660297224684,88.7158139664323,140.742376055223,1918613.91135764,4.47547739092665,-4.83367470665466
88000,88,300.038487055465,218.50604532729,-1164.64254991366,-1117.90997936118,2938.07066525671,153.653412837004,88.7118392633521,140.736070424573,1918356.04597965,4.47607898450023,-4.83351981967688
89000,89,301.000790595177,238.435688296613,-1149.35615529631,-1092.17425051559,2956.83747070174,153.652329584662,88.7112138473209,140.73507823914,1918315.47319333,4.47617365453691,-4.83361595206278
90000,90,299.450257433928,98.5320935369265,-1263.47545140824,-1269.02137189024,2828.09310390925,153.657277656042,88.7140706176643,140.73961033582,1918500.80590366,4.4757412432537,-4.83369115709819
91000,91,300.10217759745,59.68701116493,-1242.94794386352,-1334.17120337444,2756.18018073275,153.66163522257,88.7165864598739,140.743601570238,1918664.03081776,4.4753604822303,-4.83343201069931
92000,92,298.658284956365,63.1707236834353,-1269.78098810496,-1308.40583146686,2767.69899062213,153.660247755618,88.7157854054553,140.742330744923,1918612.05833493,4.47548171340612,-4.83351237096984
93000,93,300.536921839066,-31.8926107177938,-1410.786676987,-1359.40559930102,2674.51444413464,153.665667737569,88.718914633494,140.747295079574,1918815.08825992,4.47500816245162,-4.83348176157677
94000,94,300.050362779844,-210.257629100204,-1600.3407330316,-1531.63280081101,2501.20064654201,153.673838379965,88.7236319560806,140.754778832015,1919121.18367685,4.4742944089373,-4.83347481003378
95000,95,299.666465927515,-240.214448710292,-1624.67594973259,-1554.36985724946,2458.40246085118,153.675173738465,88.7244029256695,140.756001929533,1919171.21308485,4.47417777197498,-4.83349263064228
96000,96,300.019022884776,-186.794228491491,-1572.49095033599,-1525.87798165548,2537.986246517,153.671518912046,88.7222928106528,140.752654357235,1919034.28652741,4.47449701262846,-4.8336623766045
97000,97,299.939267071736,-43.775605787155,-1353.8849611629,-1422.17517864811,2644.73332244954,153.666342749314,88.7193043517058,140.747913344398,1918840.37487913,4.47494919046581,-4.83352031627546
98000,98,300.086736714383,21.21687247371,-1304.52679615406,-1348.56769274982,2716.74510632501,153.663388185599,88.7175985335491,140.745207165086,1918729.69559099,4.47520732176592,-4.83347116679842
99000,99,299.899138975183,35.9075542610531,-1323.51671174597,-1336.1505022672,2767.38987679633,153.662822962857,88.7172722020466,140.744689459516,1918708.52257734,4.47525670583055,-4.83342527218708
100000,100,301.270029392463,36.390724450879,-1362.76184196756,-1336.33994164248,2808.27395696268,153.662804738523,88.7172616802227,140.744672767265,1918707.83990381,4.47525829812054,-4.83347004418283
