LAMMPS data file via write_data, version 22 Jul 2025, timestep = 250000, units = metal

108000 atoms
1 atom types

-9.135030831886667 162.42152730172938 xlo xhi
-8.412165043418895 96.91216504341978 ylo yhi
17.420747712276153 122.97925228772507 zlo zhi

Masses

1 47.88

Atoms # atomic/kk

122 1 -6.9851578539292785 -7.416520403496127 19.864887589095378 0 0 0
104522 1 -4.400411431084659 -6.122223073938216 19.446603768837534 0 0 1
104525 1 -2.12221147323866 -7.672026251421677 19.023842863850497 0 0 1
104526 1 0.5966277763203021 -6.4188586439844615 18.757301319717712 0 0 1
104529 1 3.1471328864694232 -8.09127607634672 18.604662176709788 0 0 1
104530 1 5.53774763906199 -6.469298793779599 18.56139900110916 0 0 1
10 1 6.316326979948954 -8.20494611566359 20.663310596129715 0 0 0
104533 1 8.22754986147622 -7.919493461018285 18.36211967973219 0 0 1
134 1 10.542803069898163 -6.424327346560228 18.346097845286124 0 0 0
15 1 11.226263243701382 -8.214920894792675 20.807268646615732 0 0 0
14 1 13.056228488061759 -7.569463562494452 18.880937165840574 0 0 0
3737 1 14.647454489760065 -6.01203378426988 20.1501446424272 0 0 0
136 1 11.892685502232158 -5.179308629400181 20.47712013783697 0 0 0
137 1 15.977138273151578 -5.241733067228667 17.890246698734906 0 0 0
19 1 17.163938656361367 -7.189089335775376 19.551874825644024 0 0 0
23 1 19.678272338870336 -5.548040044356759 19.892658024743927 0 0 0
141 1 21.001991589571706 -5.2616630755179 17.475528959489054 0 0 0
145 1 22.05372799723689 -6.985521102396538 19.31375507903371 0 0 0
104545 1 24.578664053378496 -5.553446646126602 19.12463388302741 0 0 1
104425 1 24.26591686757616 -8.388187942815225 18.641091459256543 0 0 1
104546 1 26.89297186559886 -6.860740647856716 18.417570658950943 0 0 1
104548 1 29.42668151221742 -6.160278581406597 19.302625622710316 0 0 1
104549 1 31.21847304185861 -8.345024476118574 19.368056496769427 0 0 1
104669 1 31.953144398586893 -4.954784421848808 19.22327087971809 0 0 1
104550 1 34.09742940826436 -6.818611594060732 19.335884647079233 0 0 1
104673 1 36.44798999985221 -5.28816597588961 19.28722542798944 0 0 1
104553 1 36.311304168470635 -8.36408358325793 19.186487103800243 0 0 1
104554 1 38.97549243379121 -6.631318151926164 18.958286819966116 0 0 1
104677 1 41.44341616997599 -5.182636677981234 18.85268936058008 0 0 1
104559 1 43.7809030111045 -6.669376464881929 18.517376208259645 0 0 1
158 1 44.83373576633161 -8.15491399580212 20.738592604559795 0 0 0
278 1 44.840494226481496 -5.234853104323911 20.783653063063003 0 0 0
104680 1 46.56982406812472 -5.5705782716411285 18.62021931380668 0 0 1
104563 1 47.99535224082764 -7.945088923712103 18.110657391144315 0 0 1
281 1 47.47088682085997 -6.752471061104021 20.754990468231302 0 0 0
104684 1 50.546547699005224 -6.3326289778076665 18.07195662504238 0 0 1
162 1 49.85803415556034 -8.165655069420955 20.335101167510782 0 0 0
285 1 52.43646557142245 -6.787120984638379 20.348457274512974 0 0 0
282 1 50.0308169031999 -5.027895388389825 20.489500157865354 0 0 0
166 1 54.86957381352259 -8.318509520550396 19.950353096412314 0 0 0
286 1 54.99669201502185 -5.094876903553635 20.16488288627339 0 0 0
104567 1 53.17338752448482 -8.146656910023095 17.887944175840737 0 0 1
104688 1 55.38570243673382 -6.5389141026347275 17.739031409084774 0 0 1
104687 1 52.810337035773294 -4.906684124114543 18.201494860598196 0 0 1
289 1 57.53689781239332 -6.834805694395741 20.009264814882524 0 0 0
104571 1 58.06977588413295 -8.064705955780552 17.50084735880139 0 0 1
104691 1 57.64531605362542 -4.950514376737341 17.90230761768331 0 0 1
170 1 59.99749686811796 -8.2992544435919 19.498321357467592 0 0 0
293 1 62.232094098161824 -6.719634211741952 19.232269488902265 0 0 0
290 1 59.780990888490095 -5.329410863568166 19.695054248820142 0 0 0
175 1 64.7695944265315 -7.668001717402786 19.147179321626023 0 0 0
7497 1 69.32660269336425 -5.020532211077104 20.25448911726911 0 0 0
296 1 67.19562045598308 -8.23695250605577 18.4965856483613 0 0 0
299 1 69.45331648624803 -6.6221929784470195 18.011815482031597 0 0 0
3897 1 68.9975276033586 -8.39151658857918 20.496636650714244 0 0 0
416 1 66.91584939389179 -5.40029738614568 18.738093369281735 0 0 0
3898 1 71.99480754716903 -6.673789356424381 19.660093249807748 0 0 0
303 1 74.31732481793895 -5.863910120709652 18.201206954410118 0 0 0
7500 1 75.03607324519524 -6.875186087506495 20.66510539183816 0 0 0
7501 1 76.52082667991853 -7.4777226680135245 18.046476411206577 0 0 0
7503 1 77.31817315264453 -5.625097119407336 19.631421178515506 0 0 0
7504 1 80.6906317155899 -7.501855303520537 19.494458415864816 0 0 0
7507 1 83.62311475559055 -6.423480467722186 19.259100202114446 0 0 0
7508 1 86.07918177666807 -7.751135113188804 19.342829236073765 0 0 0
7629 1 88.72944721182161 -6.224851602677102 19.078629846206024 0 0 0
7511 1 91.1074118519221 -7.679869872183989 19.047676891349777 0 0 0
7632 1 93.88768221142067 -6.0348050990646875 18.91682901014439 0 0 0
7512 1 96.10180087831034 -7.393856364166593 18.796124278168673 0 0 0
7633 1 98.86268942111347 -6.143089301490276 18.683594650118035 0 0 0
3916 1 100.98096994517782 -7.6972895265046715 18.81152159654546 0 0 0
3917 1 103.64471024765325 -6.296278441397668 18.532996402798137 0 0 0
3798 1 105.95537105847515 -7.765684906921971 18.654797754917436 0 0 0
320 1 108.39784173451098 -6.532480646300231 18.238207640991128 0 0 0
203 1 110.85889839928402 -4.990506877270564 18.94182012065031 0 0 0
204 1 110.78086443542671 -7.899669150176391 18.88286252540681 0 0 0
3802 1 113.33692028022674 -6.371842780684122 18.925422617450376 0 0 0
207 1 115.87049700413522 -7.877169195423546 19.18635480315397 0 0 0
328 1 118.1803275165049 -6.340849786109791 19.211566573153274 0 0 0
211 1 120.6942416079271 -7.642950841642998 19.47345363465627 0 0 0
332 1 123.5105411439801 -6.226662520087035 19.357010337769637 0 0 0
215 1 125.92538410073726 -7.905593561749348 19.454814426976426 0 0 0
336 1 128.48233427067137 -6.363686181716293 19.37711357992657 0 0 0
219 1 131.1064902343773 -7.727243535517605 19.574435314326163 0 0 0
340 1 133.68949015427077 -6.38550635334625 19.5200074725331 0 0 0
223 1 136.2703651024535 -7.985136701164658 19.42716569633926 0 0 0
343 1 136.43287213781005 -4.92654557781113 19.4287410469799 0 0 0
227 1 141.37754563973456 -8.108402966215941 19.510103180662234 0 0 0
344 1 138.93268584375923 -6.518278446447041 19.42311572173626 0 0 0
347 1 141.5037223173774 -5.254860142712534 19.300867089704713 0 0 0
348 1 144.17282279154733 -6.734185418005128 19.522852725751743 0 0 0
231 1 146.67934001035533 -8.34271956087195 19.697162362937735 0 0 0
351 1 146.75651026741292 -5.386320894419829 19.417080861555124 0 0 0
230 1 148.25674082549256 -8.301018484666141 17.483930311092752 0 0 0
353 1 151.76990861866378 -5.334806365972996 19.291006093260314 0 0 0
235 1 151.7455327622997 -8.362748584294556 19.637597494931597 0 0 0
352 1 149.27912228463813 -6.719150693544535 19.54704040634875 0 0 0
356 1 154.19490857087092 -6.9599707079485755 19.444057253287227 0 0 0
104757 1 156.97463533479996 -5.408933227263086 19.488380705703555 0 0 1
104523 1 162.2078499066986 -5.8927998448725845 19.43420875316087 -1 0 1
104760 1 159.31816930843843 -7.082963762182266 19.596047147114017 0 0 1
104642 1 -6.793546189233966 -4.607144979393878 19.630549100453344 0 0 1
104761 1 -6.063404914073544 -1.9074843736582547 19.707456852380464 0 0 1
101164 1 -3.8040194793101474 -3.2889412586020637 19.563124619517946 0 0 1
104645 1 -1.634198600048518 -4.845668807581891 19.279415775707566 0 0 1
104765 1 -1.3394657976727986 -1.6366516915537659 19.179151668058754 0 0 1
104646 1 0.7121383742165222 -3.3554920370126817 18.880299305236832 0 0 1
104649 1 3.029825701151349 -4.872253392816159 18.789952273811984 0 0 1
104769 1 3.3784054442483242 -1.7604568057429795 19.300026233514018 0 0 1
104652 1 5.544642252410217 -3.4368625190965183 18.899513672774976 0 0 1
104535 1 8.119714240029964 -4.89242824554462 18.645075746702467 0 0 1
252 1 8.214849502103057 -2.009808377453714 18.798349595606872 0 0 0
253 1 10.78953986216153 -3.452533153946364 18.4316308224382 0 0 0
104536 1 13.152781569748733 -4.745415313472707 18.16556224997016 0 0 1
3853 1 12.083956985387648 -1.6352069071972801 20.39662575422701 0 0 0
256 1 14.45868264683303 -3.134548298801464 20.33321686433233 0 0 0
254 1 13.516197241833833 -1.465815065677134 18.127897735787407 0 0 0
18 1 17.1757177140615 -4.073961588898806 20.21823525524648 0 0 0
139 1 16.085506735679168 -2.521763771984099 18.12790600601735 0 0 0
140 1 18.566120460260784 -3.986035076458778 17.74209617956803 0 0 0
3741 1 19.787210333261413 -2.6854918518887896 20.20216774546875 0 0 0
143 1 21.158168597336196 -2.2776094662678563 17.78099480655087 0 0 0
3745 1 24.98567348946421 -2.831605061384157 19.75345952386981 0 0 0
144 1 22.218750467740357 -3.96745135022565 19.807545306004638 0 0 0
146 1 27.551826892152242 -4.154284063210138 19.3149630934706 0 0 0
104547 1 26.670216887544676 -2.44927370472496 17.52058970405556 0 0 1
101068 1 29.57183127547774 -3.9676521898798454 17.480124716628648 0 0 1
104668 1 30.155036614690644 -2.8355341167792707 19.719859712216955 0 0 1
101071 1 32.0134965294793 -2.5989018426481563 17.467019487441767 0 0 1
104670 1 34.40621811215678 -3.4588067349811373 19.078604066113744 0 0 1
104793 1 36.62400353611538 -1.4448254285378992 19.234602518692373 0 0 1
104674 1 38.77226328627873 -3.582799147912823 19.216649608420045 0 0 1
104797 1 41.38899000649099 -2.4648500891693272 18.57086119259432 0 0 1
104558 1 44.213424920463524 -3.7884069284719253 18.689695049306433 0 0 1
401 1 47.54921046959638 -3.6043567281434115 20.68173595721506 0 0 0
104804 1 48.42780053708653 -1.3979837667446038 18.63575313598341 0 0 1
104683 1 48.88515592427762 -3.934002829012086 18.32241732813676 0 0 1
525 1 50.15911095082546 -2.070779386953526 20.71121343986461 0 0 0
104807 1 52.938814099288045 -1.4637795248899703 18.55907199028336 0 0 1
104808 1 55.22372509266806 -3.2962648459337016 18.163938394539535 0 0 1
405 1 52.63315990167474 -3.519764656872664 20.61076704659617 0 0 0
406 1 55.0499390967957 -2.2187790496264475 20.640160787818473 0 0 0
409 1 57.49042404603502 -3.6691918761718227 20.27115356137249 0 0 0
104811 1 57.7982776732628 -1.498796599008025 17.64803395842527 0 0 1
410 1 59.688297772686155 -2.016669615773962 19.598944110534717 0 0 0
412 1 61.91481391060486 -3.640231221479862 19.378506494182957 0 0 0
104812 1 60.0238833635799 -3.4964651379310103 17.450560080162063 0 0 1
413 1 62.54549140229739 -1.74612777969892 17.463103979864986 0 0 0
295 1 64.25748920809289 -4.652674174718795 19.074934522161616 0 0 0
414 1 65.22611470330997 -1.8154938412132804 19.23053110312119 0 0 0
419 1 67.98215285838049 -2.6161561807431903 19.73689647519133 0 0 0
3899 1 70.50096770350844 -2.377100597014496 20.605609920751924 0 0 0
4017 1 71.55816816476812 -4.236008366068573 18.734415630526502 0 0 0
4018 1 70.70523740093174 -1.7289052628614945 17.95714420169774 0 0 0
4020 1 73.56805150362413 -1.6140466947486383 19.650999038772188 0 0 0
7621 1 74.0408682883425 -4.24174313741469 20.194590122269137 0 0 0
4023 1 76.26571772932985 -2.6750416867587177 19.242682336210237 0 0 0
7623 1 78.90987613641731 -3.5522032225195233 19.308404999770516 0 0 0
7624 1 81.28902698041954 -4.891361192639282 19.327911804767012 0 0 0
7744 1 81.3242041493004 -1.6402481450598563 19.343707596831837 0 0 0
7747 1 86.2741523048375 -1.6623170560403109 19.038926252253482 0 0 0
7627 1 83.68615340066707 -3.175093500909573 19.185622440035118 0 0 0
7628 1 86.05227346929546 -4.702582622981478 19.200010921306852 0 0 0
7748 1 88.83479999124874 -3.100408116580719 19.004724061480882 0 0 0
