step,time_ps,strain,sigma_zz_GPa,sigma_xx_GPa,sigma_yy_GPa,temp_K,pe_eV_atom,lx_A,ly_A,lz_A,vol_A3,density_g_cm3,sigma_zz_smooth_GPa
5000,5.0,0.0050000000000005,1.11428499729904,0.090864724292114,0.0446901807594653,300.529639830283,-4.83332617430063,51.2562918766087,29.5955037187549,46.6720668097082,70799.4613642246,4.49193267897944,1.0707003942214313
5100,5.1,0.0051000000000005,1.05313974691894,-0.0613492020567424,-0.0330024807295537,295.296155523128,-4.83356313477935,51.2850907252525,29.6070450708707,46.6673761497273,70859.7435988321,4.4881112745283,1.0850714640096915
5200,5.2,0.0052000000000004,1.12093625350409,0.0630993225575772,0.0291550717782027,294.282042188678,-4.83365913420384,51.2596408269158,29.5998936847596,46.6626854897465,70800.3556506705,4.49187594092391,1.0978599578500166
5300,5.3,0.0053000000000004,1.0784384250561,-0.0674142713060562,-0.0084587694734714,300.971843587021,-4.83356695349609,51.289116426141,29.607726402646,46.6579948297656,70852.6905866254,4.48855804236932,1.112255009445149
5400,5.4,0.0054000000000005,1.16183915308258,0.0421769907161853,0.0188641910312679,295.909030667897,-4.83205538586974,51.2654260576445,29.6113070571706,46.6533041697847,70821.4079574907,4.4905406899986,1.1264389386429785
5500,5.5,0.0055000000000005,1.12751084799175,-0.0079361214930694,-0.0170511944591332,305.645870429011,-4.83351039384993,51.2741963374616,29.6125175609602,46.6486135098038,70829.297352609,4.49004050644289,1.139608113027053
5600,5.6,0.0056000000000005,1.12865511773154,-0.0501128235124905,0.0096336540980026,299.5452090096,-4.83341097222721,51.2993957959493,29.6038041929993,46.643922849823,70836.1324608212,4.48960725420745,1.154345550415902
5700,5.7,0.0057000000000004,1.17621378825744,0.0482286497266526,0.033996673203727,297.645262140669,-4.83369511594477,51.2716159475794,29.6041835408254,46.6392321898421,70791.5604781091,4.49243401343647,1.1665821223864015
5800,5.8,0.0058000000000005,1.15530100487278,-0.0471889957565918,-0.0571233507504344,292.75873866105,-4.83304897431136,51.2848333513071,29.6214251342167,46.6345415298612,70843.9241553953,4.48911346947009,1.1811915790618308
5900,5.9,0.0059000000000005,1.25248356475256,0.0801919673001796,0.0799988604068498,299.768506929303,-4.83247990475639,51.2735684335454,29.6025594659789,46.6298508698803,70776.133321911,4.49341323450977,1.1935372953118801
6000,6.0,0.0060000000000005,1.1365304561532,-0.112482617717188,-0.0850005889530676,307.889619380822,-4.83297719343479,51.3232034904032,29.6206327880981,46.6251602098995,70880.7698062892,4.48677991259463,1.208180472033354
6100,6.1,0.0061000000000004,1.27063219206272,0.093519913423222,0.094240859242424,306.142816353367,-4.83360491740892,51.273189079652,29.601935548396,46.6204695499186,70759.8791428335,4.49444541184342,1.2193895542598128
6200,6.2,0.0062000000000006,1.15300955231022,-0.116257690722173,-0.0982997800167534,299.092592751654,-4.83354744920832,51.3119956832862,29.628568341053,46.6157788899377,70870.0139018123,4.48746086880576,1.23480844521011
6300,6.3,0.0063000000000005,1.33435773187295,0.14658824374391,0.0963812326886888,299.143349999651,-4.83360884565394,51.2581664431577,29.6017891927213,46.6110882299568,70724.5627275147,4.49668971982739,1.246292798869225
6400,6.4,0.0064000000000005,1.17785402424909,-0.15766262454986,-0.126593640293693,298.183687046492,-4.83314343822815,51.3368474341878,29.6250447173724,46.606397569976,70881.6380665702,4.4867249520591,1.262247804718818
6500,6.5,0.0065000000000005,1.36900775041679,0.16654725932917,0.151321607131967,302.580365794036,-4.83280833887137,51.2780710264007,29.5920811775829,46.6017069099951,70714.587672276,4.49732402640858,1.2722991441967046
6600,6.6,0.0066000000000004,1.19550486750426,-0.153474208964501,-0.169666652308456,302.419996040002,-4.8321290817778,51.3309503038147,29.6436577896152,46.5970162500142,70903.7498319569,4.48532573960941,1.288459868704658
6700,6.7,0.0067000000000005,1.39733939099798,0.195441472608556,0.131978933171645,301.224530477222,-4.83283921885994,51.2604660038686,29.604613420113,46.5923255900333,70706.0103654244,4.49786959428868,1.2990048428547492
6800,6.8,0.0068000000000005,1.21924146853902,-0.18083022547129,-0.111258602364811,295.285000321023,-4.83316911782358,51.3548960540748,29.6235693338749,46.5876349300525,70874.4829229668,4.48717791002108,1.3155953916010987
6900,6.9,0.0069000000000005,1.43000823693064,0.170139029665985,0.146322390914623,299.145741171469,-4.83353573907342,51.2676125757449,29.600802299915,46.5829442700716,70692.5276981963,4.49872743996134,1.3263907843204719
7000,7.0,0.0070000000000004,1.26148909267566,-0.132879441720632,-0.188504362262383,299.146751738336,-4.83307289217793,51.3280662804771,29.6451870375105,46.5782536100907,70874.8738703858,4.48715315864549,1.3425491854482807
7100,7.1,0.0071000000000005,1.46571239884754,0.124871107646822,0.164135442840469,299.265063165877,-4.83254224478488,51.2926589383152,29.5955011448026,46.5735629501098,70700.1564126255,4.49824201660903,1.354028165601482
7200,7.2,0.0072000000000005,1.28579704346291,-0.137881660958292,-0.132078793079891,302.193563559785,-4.83242946923067,51.3426078593191,29.640971657825,46.568872290129,70870.5954099782,4.48742404824394,1.3699865109655263
7300,7.3,0.0073000000000005,1.47168488735563,0.13862445091636,0.119310148057942,304.970021326082,-4.83321318608712,51.2728557124731,29.6141191282875,46.5641816301481,70703.0746724806,4.49805635227751,1.3807557861407698
7400,7.4,0.0074000000000004,1.31152702349508,-0.142048222816914,-0.134970550128558,300.733821634846,-4.83385967415876,51.3483631792834,29.6341090021573,46.5594909701672,70847.854314116,4.48886444388391,1.3966793211597857
7500,7.5,0.0075000000000004,1.48470595730919,0.103498323122723,0.162525712644637,298.426918695316,-4.83380900353882,51.2908681359312,29.6051543283057,46.5548003101863,70692.2569559318,4.49874466950962,1.407350853192602
7600,7.6,0.0076000000000005,1.34128464517105,-0.0605256182729345,-0.180604677806574,299.838787942994,-4.83353132281822,51.3147415336168,29.6559331562238,46.5501096502055,70839.3305269675,4.4894045693308,1.4236361902573433
7700,7.7,0.0077000000000005,1.50487272183398,0.0907643818332522,0.153443562805409,305.463649097834,-4.83315743279052,51.3029586682251,29.6079780051938,46.5454189902246,70701.4149367272,4.4981619454252,1.4342685156247175
7800,7.8,0.0078000000000005,1.3761932558727,-0.107372814909208,-0.118272583885227,302.357709953386,-4.83247574743581,51.3537066613987,29.6401818136469,46.5407283302437,70841.1878482935,4.4892868656742,1.451186173303992
7900,7.9,0.0079000000000004,1.51220403887019,0.101767534967182,0.108453753670457,304.431402141293,-4.83305387874779,51.2951632500409,29.6223291107937,46.5360376702628,70710.6812514511,4.49757248166204,1.460427948793774
8000,8.0,0.0080000000000005,1.41346489616954,-0.0486406457335267,-0.113565242503836,298.182898622049,-4.83281561233339,51.3296937110137,29.6489987416495,46.531347010282,70814.8483281761,4.49095665194788,1.4784784143581398
8100,8.1,0.0081000000000005,1.53609829864969,0.0293257308507057,0.127087339525883,300.287812936896,-4.83353542273524,51.3277555816435,29.6083719514905,46.5266563503011,70708.0149487155,4.49774207898167,1.4873163286599551
8200,8.2,0.0082000000000005,1.44436080513566,-0.0643873432088785,-0.0855205168607269,299.815947511519,-4.83377645083453,51.3381268273902,29.6410627941928,46.5219656903202,70793.249364243,4.49232683924147,1.5042627980490246
8300,8.3,0.0083000000000004,1.54741160481969,0.0731632287399014,0.0455374833022708,298.597301609522,-4.83331207249586,51.2992173013252,29.6338718426864,46.5172750303393,70715.3024528175,4.49727856807649,1.5133147615175098
8400,8.4,0.0084000000000006,1.4854087675597,-0.0619070373553024,-0.0617742227516387,303.537318401718,-4.83284774718157,51.3560922411051,29.6347503693227,46.5125843703585,70788.6637356957,4.49261784829731,1.530536937293039
8500,8.5,0.0085000000000005,1.58620986946853,0.0207700445235506,0.0901223567913259,301.710561588428,-4.83233623150141,51.3415586166854,29.6210248619737,46.5078937103776,70728.7203395587,4.49642539309778,1.5407414647082276
8600,8.6,0.0086000000000005,1.53536479196608,0.0074932961629881,-0.073074830024747,304.034657085938,-4.83341742631442,51.3186056901878,29.6523145981368,46.5032030503967,70764.642122084,4.49414290271461,1.556799817754968
8700,8.7,0.0087000000000005,1.5914748183075,0.0277831485731793,0.0485964249169847,296.619003848476,-4.83332337498921,51.3248782388965,29.632269638951,46.4985123904158,70718.3148842985,4.49708699473994,1.5673558057294368
8800,8.8,0.0088000000000004,1.56553104785261,-0.0399729331221491,-0.0004150493049876,300.093494000072,-4.83361192320113,51.3563850416322,29.6301537738705,46.493821730435,70749.5362936122,4.49510245319892,1.5817847506411815
8900,8.9,0.0089000000000005,1.59778770287246,-0.006182172387096,-0.0049402280441242,302.575428150223,-4.83353707834119,51.3292997122625,29.641458841497,46.4891310704541,70732.0657943401,4.49621272310628,1.5938034311313705
9000,9.0,0.0090000000000005,1.62909610266375,0.0154719019814072,-0.0271380128016809,299.892740976446,-4.83232739172848,51.3215877355847,29.6547067127716,46.4844404104732,70745.907849774,4.49533299977461,1.6078546675389647
9100,9.1,0.0091000000000005,1.61985436004953,-0.0169594092985214,-0.0003999066296768,314.893887961629,-4.83312801249091,51.3480320428212,29.6419788444372,46.4797497504923,70744.8414578556,4.49540076141889,1.6207067761186675
9200,9.2,0.0092000000000004,1.6486158039789,-0.0255345548651356,0.0358608143577366,305.145043736114,-4.83264283955631,51.3542993332422,29.6373529761618,46.4750590905115,70735.2953711776,4.4960074385395,1.6341929431536624
9300,9.3,0.0093000000000006,1.64245872812501,0.0442745046948276,-0.0559070673176262,300.082706436366,-4.83337851192697,51.326477801609,29.6532247538571,46.4703684305306,70727.6954486637,4.49649054926349,1.6477524190674495
9400,9.4,0.0094000000000005,1.67540611833087,-0.0189919948131043,0.0379839994162597,292.756375287948,-4.83275971911095,51.3492610870612,29.638805857994,46.4656777705497,70717.5452270052,4.49713593897001,1.6613516754720279
9500,9.5,0.0095000000000005,1.66438479449481,0.0042417072383852,-0.0332539460978804,297.791476593695,-4.83317804179935,51.3502535083223,29.645952698206,46.4609871105688,70728.8237923034,4.49641881632294,1.6751255751026553
9600,9.6,0.0096000000000004,1.68882120648275,-0.0149636157461584,0.0407688427588299,309.658794815637,-4.83391689257923,51.3436628287848,29.6433210741555,46.456296450588,70706.3290723814,4.49784932025734,1.6884528571010342
9700,9.7,0.0097000000000004,1.67553782550875,0.0085157298568629,-0.0753488059042928,305.532671087893,-4.83288105579138,51.3489258497842,29.657928706798,46.4516057906071,70741.2796879771,4.49562710144404,1.7031486699198835
9800,9.8,0.0098000000000005,1.7488905561038,-0.0213681725291044,0.105260502395261,302.236569690678,-4.83277011181144,51.3602292806771,29.633681107175,46.4469151306262,70691.8637270798,4.49876969411795,1.7166687635998927
9900,9.9,0.0099000000000005,1.69151191392771,-0.0328823554327682,-0.0924247923192258,295.802844332417,-4.83335644477455,51.3508996194449,29.6623840682403,46.4422244706453,70740.3368496897,4.49568701986606,1.7312352111076845
10000,10.0,0.0100000000000005,1.79638075327891,0.0687112625737088,0.100676186796046,299.770858348535,-4.83382805729608,51.3321496846877,29.6382029636525,46.4375338106645,70649.7235949294,4.50145305563414,1.7443085048791973
10100,10.1,0.0101000000000005,1.70313266394488,-0.0999994763504318,-0.0843502210250563,298.047489464083,-4.83293222212387,51.3854601622341,29.6564567515998,46.4328431506836,70759.5054390449,4.49446914846039,1.759028349904864
10200,10.2,0.0102000000000006,1.83587984342827,0.0849645527076511,0.135922385126365,306.433248531549,-4.83330304733274,51.341874352635,29.6345179629927,46.4281524907027,70640.0485567944,4.50206958592916,1.772393881341814
10300,10.3,0.0103000000000006,1.68621273337793,-0.117820595388673,-0.159892013728185,299.740961130056,-4.83247302088388,51.3750508041739,29.6824438083215,46.4234618307218,70792.8573362387,4.49235171629816,1.7874499245089328
10400,10.4,0.0104000000000005,1.90390335879292,0.15992028007315,0.169478682568392,306.958874235022,-4.83346788302223,51.3258443982127,29.6338969786136,46.418771170741,70602.2447000942,4.50448021174146,1.8000257138077136
10500,10.5,0.0105000000000005,1.68690262988602,-0.209804285447545,-0.180884977237212,301.55596051117,-4.8330672568037,51.4097371782621,29.6743448984744,46.4140805107601,70807.0131556024,4.49145360018536,1.8139621477115457
10600,10.6,0.0106000000000005,1.96975811051124,0.244716832953395,0.18400120508595,300.287690443208,-4.83296065857743,51.3118057151397,29.6337126371466,46.4093898507792,70568.2295981165,4.50665144877875,1.826451511791877
10700,10.7,0.0107000000000006,1.69224257708976,-0.246472531297975,-0.205115197239783,299.17134578192,-4.8328342344103,51.4213874236191,29.6812830514694,46.4046991907983,70825.2999858166,4.49029392349613,1.8413743658078299
10800,10.8,0.0108000000000005,2.00726752081765,0.253833457193909,0.227533768431668,302.895243618526,-4.83303263883998,51.3155285241449,29.6289367957544,46.4000085308175,70547.7121499779,4.5079621218617,1.8546440928312111
10900,10.9,0.0109000000000005,1.70743225088183,-0.257922946666961,-0.257151888558595,306.381952010924,-4.83233854042301,51.4171137605133,29.6955417756717,46.3953178708366,70839.1109529292,4.48941848476081,1.8689592137724627
11000,11.0,0.0110000000000005,2.04723238125131,0.280140441281219,0.202713452408315,300.979684389587,-4.83145746683437,51.3186991404131,29.6371513564955,46.3906272108557,70557.3630478836,4.50734551885499,1.8810963903121443
11100,11.1,0.0111000000000006,1.73246044613335,-0.276958637445418,-0.193133986714052,303.08572301739,-4.83278476400922,51.4470493193916,29.6764223428744,46.3859365508748,70820.394911861,4.4906049246393,1.8954447533420795
11200,11.2,0.0112000000000005,2.04983031358996,0.230572883072259,0.208497974696745,297.964069141157,-4.83275039827895,51.3312416760773,29.6325763041986,46.381245890894,70549.4433762488,4.50785150011786,1.9084461184263684
11300,11.3,0.0113000000000005,1.80019729386217,-0.207590815723478,-0.214755342490873,295.376257513206,-4.83257254822248,51.4099121306186,29.6910041720102,46.3765552309131,70789.7265067618,4.49255040031445,1.9230147569893266
11400,11.4,0.0114000000000005,2.06510773640327,0.19851889107164,0.196729923328787,297.44368370904,-4.8325704604602,51.3324073661869,29.6409551249995,46.3718645709322,70556.7202351615,4.5073865833919,1.936328614023599
11500,11.5,0.0115000000000006,1.84266811336809,-0.188989269511032,-0.169901808282398,300.614560326481,-4.83188279890244,51.4204663421427,29.6864234573959,46.3671739109513,70779.015164848,4.4932302804073,1.9503477953915744
11600,11.6,0.0116000000000006,2.07677160531393,0.183719266634548,0.129703979193846,306.440101183567,-4.83188189357326,51.3444379279174,29.6517681017323,46.3624832509704,70584.7187164414,4.50559866128679,1.9633385119367455
11700,11.7,0.0117000000000005,1.88451965785489,-0.182962044877388,-0.129880544137279,304.262501506308,-4.83230938095538,51.4280315519519,29.6798264355324,46.3577925909896,70759.3780017172,4.49447724297951,1.978592012296165
11800,11.8,0.0118000000000005,2.08487547567814,0.151783963158101,0.127924014728138,305.435599352666,-4.83301723420523,51.3512728722837,29.6516744496907,46.3531019310087,70579.6074742427,4.50592494825312,1.991980194469249
11900,11.9,0.0119000000000005,1.90553749318896,-0.143363625532662,-0.150675142093997,302.649740918978,-4.83304902141727,51.4148974560748,29.6861580239105,46.3484112710278,70742.0793261433,4.49557628480074,2.007345276241629
12000,12.0,0.0120000000000006,2.11098029445832,0.103692910697609,0.170792514834839,299.284033100554,-4.83283316321873,51.3715552733924,29.6434572074749,46.3437206110469,70573.6312498271,4.50630651312677,2.0202707490666536
12100,12.1,0.0121000000000005,1.96267617763578,-0.101079453773192,-0.140707341052033,296.309204409415,-4.83266269312267,51.4069915787687,29.6865194926203,46.3390299510661,70717.7460448387,4.49712316841175,2.0354306970989735
12200,12.2,0.0122000000000005,2.12513367229064,0.115629796331641,0.125663997247141,300.070088118258,-4.83278521855005,51.3645039062598,29.6559120381022,46.3343392910852,70579.3017203376,4.50594446819899,2.0477993314576137
12300,12.3,0.0123000000000005,1.98957506000893,-0.103301380601504,-0.117061033804757,300.853650387274,-4.83205379001287,51.4271485209344,29.6814887700106,46.3296486311043,70719.1662274808,4.49703285716229,2.0623544639226763
12400,12.4,0.0124000000000006,2.14132804368139,0.0782591512166047,0.13817797800074,303.464889922611,-4.83200091849401,51.3832714428679,29.6562360360453,46.3249579711234,70591.5657493089,4.50516164049267,2.074460042485661
12500,12.5,0.0125000000000006,2.03485593476599,-0.0333205705164503,-0.14473990142342,298.872790882419,-4.83214520353303,51.396289075623,29.6966061548776,46.3202673111426,70698.408816242,4.49835320880716,2.0890660879948824
12600,12.6,0.0126000000000005,2.15216459938738,0.0378851670166323,0.134355205474042,300.359493931209,-4.8334084806242,51.3979557127686,29.6477325049628,46.3155766511617,70577.1968099031,4.50607885451578,2.1026547867725216
12700,12.7,0.0127000000000005,2.05419263575234,-0.0704223346653744,-0.078768613782276,295.838649192942,-4.83271495926792,51.4260437034552,29.6785216767469,46.3108859911808,70681.9412473877,4.49940124087716,2.1175572505790026
12800,12.8,0.0128000000000005,2.15708808465381,0.100204838801052,0.0488737569823317,302.840639568272,-4.83304223267999,51.3637794336339,29.6801545985661,46.3061953312,70593.0962236784,4.50506396756444,2.131328084964149
