step,time_ps,temp_K,press_bar,pxx_bar,pyy_bar,pzz_bar,lx_A,ly_A,lz_A,vol_A3,density_g_cm3,pe_eV_atom
41000,41,300.720524458166,1.08543092843886,-1363.834245815,-1332.04799782515,2699.13853642547,153.664452446004,88.7182129845771,140.746181955194,1918769.56277479,4.47511433826424,-4.8334805495719
42000,42,300.485196581372,-6.04595420190492,-1393.78652936193,-1327.5912824343,2703.23994919051,153.66253501215,88.7171059536255,140.744425716262,1918697.736121,4.47528186464538,-4.83370608177557
43000,43,299.947784697305,-12.9056024248659,-1385.94540376444,-1387.69336538626,2734.9219618761,153.665375621698,88.7187459803125,140.747027521311,1918804.14537416,4.47503368329658,-4.83336069230692
44000,44,299.970714588236,26.7675003753172,-1346.94767761732,-1302.82228508785,2730.07246383112,153.662790885522,88.7172536821853,140.744660078858,1918707.32097802,4.47525950848074,-4.83349671765829
45000,45,299.221123316393,128.962398291944,-1275.08526683542,-1232.74453149995,2894.7169932112,153.657955517861,88.7144619813647,140.740231211116,1918526.19651706,4.47568200933978,-4.83346523688983
46000,46,301.045892387592,194.834159777268,-1161.77080447344,-1171.5008772839,2917.77416108914,153.65465655903,88.7125573265956,140.737209589313,1918402.62979965,4.47597029362666,-4.8335598823737
47000,47,299.778313634451,223.935102091333,-1184.80687308466,-1103.97777092113,2960.58995027978,153.652813330273,88.7114931379766,140.735521317197,1918333.59162228,4.47613137761767,-4.83355519718712
48000,48,300.634594604428,72.2175907300559,-1300.72075819665,-1276.27425014018,2793.647780527,153.660774434068,88.7160894833957,140.74281314654,1918631.78682871,4.47543569388651,-4.83354325510444
49000,49,299.951316886621,-63.8606755243124,-1408.46729379163,-1429.31987016403,2646.20513738272,153.665651920662,88.7189055015944,140.74728059236,1918814.49574519,4.47500954429872,-4.83363307779094
50000,50,299.67331169435,-53.8108832271578,-1388.47308582634,-1443.26952102693,2670.3099571718,153.666426831867,88.7193528967879,140.747990358294,1918843.52471167,4.47494184471801,-4.83349490175421
51000,51,300.635785855396,-76.2001478382767,-1433.47960715948,-1442.45653932562,2647.33570297027,153.667922994203,88.7202167065156,140.749360741184,1918899.57331166,4.47481113739549,-4.83353697839875
52000,52,299.607459793929,-120.921211994242,-1501.62217297218,-1506.46271765013,2645.32125463958,153.668129466653,88.720335913441,140.749549855899,1918907.30818089,4.47479310000575,-4.83369256082477
53000,53,299.854524781719,-108.498700451688,-1468.84272274264,-1456.45881792648,2599.80543931405,153.669771597575,88.7212839981714,140.75105393608,1918968.82641591,4.47464964724623,-4.83346405539365
54000,54,300.592482646733,43.5396844257128,-1294.67640778586,-1352.75765005128,2778.05311111428,153.663049699855,88.7174031087141,140.744897135178,1918717.01603423,4.4752368955096,-4.83338465071084
55000,55,300.923322125351,143.907057396922,-1203.62429050309,-1245.98903197784,2881.3344946717,153.656481092905,88.7136107217235,140.738880738188,1918470.9693911,4.47581085103612,-4.83360533492819
56000,56,300.278744808969,204.284034823107,-1177.46525077593,-1148.63890437302,2938.95625961827,153.656249616894,88.7134770789859,140.738668721912,1918462.29915468,4.47583107887082,-4.83337276183691
57000,57,300.056762010882,98.0317143329303,-1269.70756788682,-1286.15380311013,2849.95651399574,153.65947531543,88.715339436904,140.74162324227,1918583.12426184,4.47554920796154,-4.83347134015866
58000,58,300.546868988619,24.0439830086263,-1338.65601107824,-1367.19259972765,2777.98055983176,153.66396140224,88.717929480332,140.745732192522,1918751.16821189,4.47515724000864,-4.83337913152266
59000,59,299.787959676361,7.35224374642533,-1370.34591969697,-1325.21501356064,2717.61766449688,153.664629117329,88.7183149858182,140.746343774106,1918776.18093436,4.47509890289399,-4.83342897060246
60000,60,300.083773529816,-24.5322250015132,-1413.35954902419,-1356.68371753113,2696.44659155078,153.666096474963,88.7191621651433,140.747687773849,1918831.14916834,4.474970705953,-4.8333709391647
61000,61,298.770631777224,-89.7457021246226,-1469.74927765848,-1450.75656393099,2651.2687352156,153.666866532236,88.7196067579174,140.748393093912,1918859.99646757,4.47490343120695,-4.83355257650443
62000,62,300.205145059791,-223.981785647804,-1558.80886241602,-1596.2442847596,2483.10779023221,153.674569312018,88.7240539598984,140.755448316037,1919148.56804897,4.47423056513432,-4.833499727026
63000,63,300.151820108854,-212.257890726124,-1551.89596820957,-1596.17404801404,2511.29634404523,153.673615653121,88.7235033646778,140.754574829381,1919112.83926658,4.47431386342036,-4.83354088194886
64000,64,298.612240980847,-69.0216898493324,-1399.91282413762,-1464.85065869835,2657.69841328797,153.666022556783,88.7191194884628,140.747620069826,1918828.38011699,4.47497716376018,-4.83356700510179
65000,65,300.21949758002,33.4952639136354,-1297.58020112301,-1361.41992775111,2759.48592061503,153.661864450115,88.7167188044581,140.743811527064,1918672.61743656,4.47534045368862,-4.83354841011304
66000,66,299.352384922763,96.127609963194,-1281.76516347395,-1247.08407773508,2817.23207109861,153.65854381814,88.7148016366941,140.740770054137,1918548.2326131,4.47563060247029,-4.8335499699772
67000,67,300.149343000841,64.3688109889916,-1310.74101496008,-1294.23071685607,2798.07816478313,153.660760823858,88.7160816255419,140.742800680513,1918631.27701139,4.47543688309606,-4.83351812557015
68000,68,299.536666292581,41.2002916956666,-1383.5957840085,-1257.46490728541,2764.66156638091,153.660834685356,88.7161242694979,140.742868332618,1918634.0437499,4.47543042935695,-4.8335896068088
69000,69,299.644305595552,35.4620888054813,-1357.28659801503,-1317.02585406065,2780.69871849212,153.664581278833,88.7182873662506,140.746299957297,1918774.38888881,4.4751030824271,-4.8333405796271
70000,70,298.604761033689,-124.301198282369,-1454.68713383403,-1501.91179816987,2583.69533715679,153.67027589727,88.7215751557381,140.751515840282,1918987.71897806,4.47460559402187,-4.83344242409287
71000,71,299.31936446667,-226.752454205834,-1539.64309508792,-1593.2015366291,2452.58726909952,153.677133033903,88.7255341254188,140.757796510826,1919244.61995829,4.47400664454389,-4.83326702676002
72000,72,299.469838672488,-162.908651280309,-1519.11018451996,-1517.9055741357,2548.28980481473,153.672044638297,88.7225963388465,140.753135886704,1919053.98224251,4.47445108978355,-4.83350004676722
73000,73,300.046120420644,-28.9925800911577,-1406.5241611012,-1377.47595976909,2697.02238059681,153.667023952236,88.7196976443972,140.748537279916,1918865.89365128,4.47488967864211,-4.83332996750423
74000,74,298.973393601394,2.7570521893732,-1432.45366440222,-1310.71172993014,2751.43655090047,153.663015263542,88.7173832269012,140.744865593854,1918715.72606518,4.47523990424978,-4.83353969750264
75000,75,299.718943272883,33.5399403234397,-1379.57823284493,-1294.93342303127,2775.13147684652,153.662453568032,88.7170589318469,140.744351118989,1918694.68528186,4.47528898061082,-4.83343479313112
76000,76,300.116437047487,47.7280847946825,-1309.65990735044,-1288.18179822014,2741.02595995463,153.659840696953,88.7155503900266,140.741957906881,1918596.81069072,4.47551728135478,-4.83372948078169
77000,77,299.519420886115,48.4694669992932,-1324.38059915111,-1311.08013209884,2780.86913224783,153.662546430894,88.7171125462463,140.744436175053,1918698.16385946,4.47528086696361,-4.83337578107879
78000,78,300.648581897972,55.9845463487836,-1293.7669797569,-1316.9880242019,2778.70864300515,153.66166081894,88.7166012379457,140.743625014765,1918664.98962908,4.4753582457657,-4.83357222249775
79000,79,300.454057931962,0.275193722804461,-1318.50067827779,-1381.60282608937,2700.92908553557,153.663357579399,88.7175808630539,140.745179131884,1918728.54909119,4.47520999584105,-4.83360169566018
80000,80,300.704856517097,-202.023433168958,-1596.48346783352,-1544.50885690232,2534.92202522896,153.674067802494,88.7237644132406,140.754988967434,1919129.77896465,4.47427436972548,-4.8334653356522
81000,81,300.471042451182,-235.047823575359,-1638.85669907632,-1551.05794009769,2484.77116844793,153.673274239683,88.7233062495384,140.754262117899,1919100.04833711,4.47434368501987,-4.83367962804004
82000,82,299.875069224911,-57.7018989788342,-1402.17014034267,-1431.50875310337,2660.57319650954,153.666224519541,88.719236091717,140.747805053964,1918835.94585676,4.47495951946246,-4.83348084180521
83000,83,299.283509996239,5.78212552034869,-1366.42804406176,-1354.99501340923,2738.76943403203,153.662776289939,88.7172452554281,140.744646710292,1918706.77423579,4.47526078372163,-4.83354558210695
84000,84,300.76417587136,58.3878322035014,-1308.33026326671,-1321.8687457808,2805.36250565801,153.659781835563,88.7155164063872,140.741903993847,1918594.60586148,4.47552242457333,-4.83363364299366
85000,85,299.05387428949,214.736405843217,-1139.81544751278,-1153.64061215814,2937.66527720057,153.653149479808,88.7116872140062,140.735829207292,1918346.18198773,4.47610200016204,-4.83356468841433
86000,86,300.631363686303,249.289985395784,-1126.36013053247,-1092.13098532404,2966.36107204386,153.654956733612,88.7127306324757,140.737484528796,1918413.87300265,4.47594406141297,-4.83325329880577
87000,87,299.651618938317,72.7871040446081,-1313.37563005981,-1284.64273735696,2816.3796795506,153.659931644434,88.7156028985771,140.742041208578,1918600.2174034,4.47550933451867,-4.8335821072889
88000,88,299.753841731963,-82.5655023204515,-1478.83505903422,-1417.83612332636,2648.97467539923,153.666544142247,88.7194206259699,140.748097806612,1918847.91930399,4.47493159609704,-4.83365756007666
89000,89,298.837177158832,-121.302755398346,-1477.41682495273,-1483.4869671676,2596.99552592529,153.669269604542,88.72099417236,140.750594144613,1918950.02039123,4.47469349954608,-4.83347947664995
90000,90,300.315337468888,-123.405843539368,-1469.18658450841,-1482.75256585823,2581.72161974854,153.671138298251,88.7220730631757,140.752305740889,1919020.0273636,4.47453026011153,-4.83341013149261
91000,91,300.39618744996,-98.5982386482985,-1446.37288236426,-1466.182860411,2616.76102683036,153.667125337536,88.7197561792266,140.748630141946,1918869.69169942,4.4748808214245,-4.83367776495355
92000,92,300.009742035651,-28.4194780117699,-1385.57192903585,-1362.27234426188,2662.58583926242,153.665489510583,88.7188117340953,140.747131835772,1918808.41173458,4.47502373331592,-4.83351629246046
93000,93,299.248036326155,45.4251149028539,-1339.84208400291,-1300.72021317379,2776.83764188527,153.661113357029,88.716285160663,140.743123576903,1918644.48238756,4.47540608018906,-4.83357681740441
94000,94,300.806846923143,87.1656683054044,-1267.06436413447,-1239.47336858172,2768.0347376324,153.660535862355,88.7159517439574,140.742594631078,1918622.85031457,4.4754565394604,-4.83348589294196
95000,95,299.504824072762,158.90980867677,-1247.48038697534,-1134.01216716687,2858.22198017252,153.655022367812,88.7127685263979,140.737544645255,1918416.33137328,4.47593832567708,-4.83367675630712
96000,96,299.886415102901,102.557906668174,-1291.07634251303,-1221.76259903072,2820.51266154827,153.65990476656,88.7155873806304,140.742016590273,1918599.21061098,4.47551168305966,-4.83345176171536
97000,97,299.00790158702,-66.5244065859435,-1409.83576796355,-1420.44936864793,2630.71191685364,153.666068722414,88.7191461422022,140.747662354393,1918830.10952877,4.47497313053275,-4.83359819027369
98000,98,300.568648054972,-125.474870441513,-1466.62714274033,-1504.18735435799,2594.38988577378,153.669816362052,88.7213098429558,140.751094937284,1918970.50342085,4.47464573681117,-4.83353441696037
99000,99,299.038383052926,-100.28593083749,-1460.97891761352,-1471.41915255069,2631.54027765174,153.668403618098,88.7204941948542,140.749800959957,1918917.57847209,4.47476915034334,-4.83347936195285
100000,100,299.677467801668,-54.6042843330044,-1415.6266176798,-1395.69970370677,2647.51346838756,153.666264929514,88.719259422424,140.747842066746,1918837.45965965,4.47495598909223,-4.83350970467356
