step,time_ps,strain,sigma_zz_GPa,sigma_xx_GPa,sigma_yy_GPa,temp_K,pe_eV_atom,lx_A,ly_A,lz_A,vol_A3,density_g_cm3,sigma_zz_smooth_GPa
1600,1.6,0.0016000000000002,0.587858635645238,-0.0078622352978647,-0.0009611287867328,298.96895368288,-4.8337249554255,102.436713479437,59.1430907674548,93.6709652954861,567498.409564926,4.48320430571336,0.5893021941862358
1700,1.7,0.0017000000000001,0.596890367765801,0.0151795190263262,-0.018503940231025,299.706515029945,-4.83381089021949,102.419605520292,59.1560738950946,93.6615831875839,567471.344660573,4.48341812707522,0.6028771237673566
1800,1.8,0.0018,0.614759333466759,-0.0049423210327938,0.0168509269131687,299.376948653798,-4.83355167490687,102.450844995301,59.1401701372397,93.6522010796817,567434.978063586,4.48370546688763,0.616383605703306
1900,1.9,0.0019000000000002,0.627996529043484,-0.0141770875451527,0.0014913420114151,300.724371890224,-4.83344651822356,102.456947626886,59.145902127758,93.6428189717795,567466.923701501,4.48345305599744,0.6298287720525408
2000,2.0,0.0020000000000001,0.654623852460605,0.0143410302708753,-0.0031834369501502,301.045949638842,-4.83344168786268,102.43130041439,59.1576174658902,93.6334368638773,567380.395593918,4.48413680311205,0.6432197548735183
2100,2.1,0.0021,0.642192738770623,-0.0170453461496997,-0.0147788292480537,301.05950163584,-4.83390937362906,102.461818421656,59.1516883639984,93.6240547559752,567435.69292643,4.48369981825734,0.6565636862246951
2200,2.2,0.0022000000000002,0.676242226905887,-0.0016313595695229,0.0290707142242193,298.584531590821,-4.83382000428292,102.463442029661,59.1398553690844,93.6146726480729,567274.31756631,4.48497531875231,0.6698676981645283
2300,2.3,0.0023000000000001,0.673274312409573,-0.0031150275877311,-0.0330864894125376,299.438055213683,-4.83373767734953,102.447106490091,59.1691589172166,93.6052905401708,567408.043770812,4.48391830390515,0.6831389227514748
2400,2.4,0.0024000000000001,0.711572350426622,0.0169738100327506,0.0213937852015132,300.953873210962,-4.83363416922787,102.450192199916,59.1538397612279,93.5959084322686,567221.366652548,4.48539399751741,0.6963844920439917
2500,2.5,0.0025,0.69932541989014,-0.0298384970383704,-0.0157025461762109,300.830494818802,-4.83352891002974,102.486460947732,59.1583017750017,93.5865263243664,567408.088673727,4.48391794906177,0.7096115381004535
2600,2.6,0.0026000000000002,0.736604908329924,0.0339759747078838,0.0133397909309829,302.58065565781,-4.83387377468499,102.446726231294,59.1591232370057,93.5771442164642,567139.114720671,4.48604451220058,0.7218173273882853
2700,2.7,0.0027000000000001,0.715514343202552,-0.0312207899056545,-0.0319431352426663,296.52587505794,-4.83361360086393,102.483448170743,59.1690300343359,93.567762108562,567380.520841312,4.48413581325352,0.737038392329239
2800,2.8,0.0028,0.771314560103551,0.0244398884691679,0.0509226816047303,298.258000021412,-4.83388734720668,102.469383472186,59.1457766321193,93.5583800006598,567022.843072924,4.48696440421846,0.7489824006891715
2900,2.9,0.0029000000000002,0.746269779140156,-0.0234726465582556,-0.0505760749619736,299.393502474572,-4.83375266261358,102.475585864735,59.1816635103245,93.5489978927576,567344.328729309,4.48442186589804,0.7642171094171809
3000,3.0,0.0030000000000001,0.797852533942903,0.0368493664251322,0.0360479723739926,300.813576992234,-4.83364772878713,102.460804418405,59.1606716508747,93.5396157848554,567004.412703398,4.48711025213457,0.7758090695737189
3100,3.1,0.0031,0.756785611976005,-0.0616627251491697,-0.0307681770110424,300.350381467336,-4.83347148789943,102.522521910695,59.1708102656609,93.5302336769532,567386.262480669,4.48409043624605,0.7905849096386213
3200,3.2,0.0032000000000002,0.83039158311574,0.0463803257325478,0.0422323850649656,298.179818893559,-4.83319326931284,102.467413559326,59.1644369320506,93.520851569051,566963.319447425,4.48743547594332,0.8026161755144748
3300,3.3,0.0033000000000002,0.790104456756504,-0.0410551887893048,-0.0525210030275773,298.041741264163,-4.83354513375063,102.496276267518,59.191096745635,93.5114694611488,567321.648627186,4.48460114188042,0.8177888551665576
3400,3.4,0.0034000000000001,0.867080733054418,0.0514013646826106,0.0597269344422952,298.003887795916,-4.83375623362335,102.476916040473,59.1562032150237,93.5020873532467,566823.236596618,4.48854448614914,0.8303086418808083
3500,3.5,0.0035,0.811557893039461,-0.0607351409627112,-0.0510382569740766,299.847600044307,-4.83381095595093,102.52548662995,59.185140082807,93.4927052453445,567312.35998759,4.48467456852626,0.8448571353584977
3600,3.6,0.0036000000000002,0.892716725907646,0.0654043889202722,0.0495037830668971,298.896207889659,-4.83335826379531,102.469607434139,59.1701006860422,93.4833231374423,566802.194382093,4.48871112085331,0.8572475520300724
3700,3.7,0.0037000000000001,0.83657524474419,-0.0598288510533464,-0.0378528223698853,297.82117063861,-4.83317348224662,102.534424830578,59.1911721169406,93.4739410295401,567305.760331405,4.48472674023388,0.8715092733718776
3800,3.8,0.0038,0.920492155778118,0.0684746368546643,0.0477651884935683,300.510269372328,-4.83357984729226,102.479619409914,59.1700071394867,93.4645589216379,566742.897665734,4.48918076208084,0.8843277768344228
3900,3.9,0.0039000000000002,0.858796264989405,-0.0666180658900239,-0.0550743082911892,300.011537039692,-4.83367270463949,102.537961251669,59.1972914913137,93.4551768137357,567270.080459445,4.48500881835042,0.8987386872475169
4000,4.0,0.0040000000000001,0.945611331010348,0.0611956528154954,0.0664385928366409,298.805460582186,-4.83371788328437,102.491300898512,59.168025009179,93.4457947058335,566674.722251878,4.48972084573785,0.9118679199235957
4100,4.1,0.0041,0.876747405802901,-0.0616304282646237,-0.0644371391505621,298.7495154748,-4.83398031128655,102.536470355969,59.2031038152378,93.4364125979313,567203.621606804,4.48553432370475,0.9258206396262461
4200,4.2,0.0042000000000002,0.972792864608986,0.0655088214909065,0.0534130195235238,298.361436387079,-4.83368338749734,102.490491396631,59.1758883974309,93.4270304900291,566631.752255733,4.49006131957586,0.939205493943899
4300,4.3,0.0043000000000002,0.919710934440528,-0.0620586486132642,-0.0450507411000635,300.280753214713,-4.83349184698667,102.556694360695,59.1992225309197,93.4176483821269,567164.379986498,4.48584467400356,0.9530845201108951
4400,4.4,0.0044000000000001,1.00250057453626,0.0591074175338901,0.0448925721371506,301.027644587456,-4.83354072888174,102.501768075605,59.1814610656072,93.4082662742247,566633.635544232,4.49004639621038,0.9662895331377896
4500,4.5,0.0045,0.956815942294315,-0.0485774487347004,-0.0479543921611223,298.100915499994,-4.83325075375684,102.546070113501,59.210633625756,93.3988841663225,567101.006190526,4.48634596919089,0.9802176010252575
4600,4.6,0.0046000000000002,1.02087779916098,0.0464243162159419,0.0448472311553003,299.587460013209,-4.83363549563649,102.509951617154,59.1873317088171,93.3895020584203,566621.239555803,4.49014462507877,0.9936938298621159
4700,4.7,0.0047000000000001,0.983493369739266,-0.0410037932673146,-0.0305383737493252,296.926370132779,-4.83360290891701,102.546487401568,59.2089016378148,93.3801199505182,566972.795341224,4.48736047682105,1.0075581724031715
4800,4.8,0.0048,1.04132781370793,0.0353414012287633,0.0200197145630682,299.402437450337,-4.8338538475255,102.515452350267,59.1959612551561,93.370737842616,566620.392194707,4.49015133993395,1.0210405567951406
4900,4.9,0.0049000000000002,1.02466145198679,-0.0399584504000906,-0.0142874905602643,299.119154822114,-4.83327367857386,102.563038644222,59.2046581256826,93.3613557347138,566909.724226929,4.48785971473041,1.0350296876781915
5000,5.0,0.0050000000000001,1.06496244847793,0.0238280127170461,0.0183819447076755,299.771773584263,-4.83326271208944,102.53462886726,59.2021054302992,93.3519736268116,566671.30299393,4.4897479364227,1.0487413435947908
5100,5.1,0.0051,1.05066179199178,-0.012467060865375,-0.0166091856110555,300.807213102002,-4.83353231253999,102.546080661237,59.2150632504195,93.3425915189094,566801.665787946,4.48871530698502,1.0625566060908216
5200,5.2,0.0052000000000003,1.07438539498168,0.0033728984588806,0.0068738725147851,299.533048720606,-4.83365013785898,102.553113667481,59.2044466285736,93.3332094110072,566681.946433733,4.48966360982259,1.0763245073851762
5300,5.3,0.0053000000000002,1.084563269857,-0.0096094199262643,0.0111315380557125,298.94743924529,-4.83369830335695,102.559138773586,59.2063841122979,93.323827303105,566676.815919587,4.48970425782867,1.089925695533695
5400,5.4,0.0054000000000001,1.09849224318746,0.0055309328357831,-0.0169699264586635,301.464058333064,-4.8336317150101,102.548051476594,59.219930841556,93.3144451952028,566688.222638341,4.48961388574802,1.1040566868226076
5500,5.5,0.0055,1.12946525109185,0.0015670866034893,0.0112965212667634,300.209912019293,-4.83311467845662,102.567023215591,59.2100768243223,93.3050630873006,566641.771687214,4.48998192574367,1.1177334826469993
5600,5.6,0.0056000000000002,1.13083172993314,-0.0257239900663182,0.0056742096287184,301.460497320898,-4.8333939373118,102.579017695049,59.212800786404,93.2956809793984,566677.120976591,4.48970184090432,1.1319737469472153
5700,5.7,0.0057000000000001,1.15724729675917,0.0271741843197631,-0.0045134568012682,299.62943418342,-4.83344547331322,102.541263885258,59.2264409926637,93.2862988714962,566542.069847139,4.49077208676388,1.1452483351685503
5800,5.8,0.0058,1.14510897933214,-0.0152028278872959,-0.0154291043948372,299.626017732208,-4.83357209603359,102.573136303452,59.224233350579,93.276916763594,566640.046682989,4.48999559445247,1.1594853325746124
5900,5.9,0.0059000000000002,1.17873065952098,0.0072376249404195,0.016918683740763,299.750326372768,-4.83351080517979,102.583408734923,59.2089711058371,93.2675346556918,566493.769317512,4.49115498006645,1.1730402619211049
6000,6.0,0.0060000000000001,1.17636745179159,-0.0221189417504599,-0.0070521863700633,300.332982070348,-4.83337813385388,102.586345239645,59.2260513858072,93.2581525477896,566616.405541362,4.4901829321658,1.1876910422211748
6100,6.1,0.0061,1.21960242213843,0.036140468004914,0.0023007352672287,301.911927386285,-4.83302503550054,102.558837763316,59.231057447933,93.2487704398875,566455.360188621,4.49145950777089,1.2010189146375796
6200,6.2,0.0062000000000001,1.2106428464661,-0.0355380720348778,-0.0017009367033824,301.438900827803,-4.83291651617853,102.608536207082,59.2253014510799,93.2393883319853,566617.766451145,4.49017214758713,1.2155717181269545
6300,6.3,0.0063000000000002,1.23947005034683,0.0264333292096319,0.0105456577669873,302.881265295293,-4.8334644699587,102.578325002199,59.2248947432043,93.2300062240831,566390.048238382,4.49197742997094,1.2286931290028735
6400,6.4,0.0064000000000001,1.22249958419527,-0.01736778458681,-0.0261926535084042,301.94489837306,-4.83360263623678,102.591083765778,59.240731566383,93.2206241161809,566554.948164262,4.4906700073676,1.243544106614839
6500,6.5,0.0065,1.26231141327587,0.0228838843351998,0.0163109121439113,299.711145852075,-4.83348670678522,102.582818655824,59.2284694643784,93.2112420082787,566335.039961131,4.49241373696669,1.2566381238544329
6600,6.6,0.0066000000000002,1.26326992086262,-0.0266662154509504,-0.0016425041589646,297.081742458476,-4.83319782740577,102.607318622648,59.2358003384499,93.2018599003765,566483.387296998,4.49123729009386,1.2717623431799465
6700,6.7,0.0067000000000001,1.29218201368402,0.0292090569517734,0.0053643498507323,300.376582515219,-4.83348986247382,102.579061571786,59.2384388759039,93.1924777924743,566295.597675694,4.49272663197354,1.2841339906357785
6800,6.8,0.0068,1.28433754043812,-0.0359357694337152,-0.0074588042564499,300.866451627162,-4.83317887598523,102.620653571337,59.2404755456408,93.1830956845721,566487.650529585,4.49120349025877,1.299192914667919
6900,6.9,0.0069000000000002,1.32551395123886,0.0257994388018425,0.0144299517096865,302.309264127619,-4.8332420108757,102.597866204289,59.236668165423,93.1737135766699,566268.439146206,4.49294210548447,1.3117124547310004
7000,7.0,0.0070000000000001,1.31536536766939,-0.0207473462905677,-0.0308288181167037,299.839799008475,-4.8332543163309,102.60805171009,59.254877288631,93.1643314687677,566441.698551684,4.49156783434583,1.3272345484501338
7100,7.1,0.0071,1.36044261054551,0.030163753935172,0.0199478172862697,299.722967280325,-4.83349323892067,102.596310983756,59.2388027580697,93.1549493608655,566166.217635797,4.4937533077673,1.339854929571923
7200,7.2,0.0072,1.33600520984314,-0.0454512552270522,-0.0167705640992283,301.759970890807,-4.83369304943234,102.634323551239,59.2459987293718,93.1455672529634,566387.736116892,4.49199576722806,1.35506761551323
7300,7.3,0.0073000000000002,1.38314267953345,0.034987863395809,0.0161506272892835,300.552167834966,-4.83333516065533,102.598726212001,59.2476168595908,93.1361851450611,566149.724672518,4.49388421891157,1.3675219620802823
7400,7.4,0.0074000000000001,1.36346581707635,-0.0233134129714587,-0.0258775580446989,302.492319897006,-4.8333892925835,102.628947334246,59.2582167066353,93.126803037159,566360.747756237,4.49220982090729,1.3829005198952944
7500,7.5,0.0075,1.41266466720895,0.0127416878190922,0.0305351376578218,301.736194023631,-4.83317357747194,102.623972262639,59.2422994752371,93.1174209292568,566124.130812024,4.49408738256335,1.3957927601993807
7600,7.6,0.0076000000000002,1.39906297664515,-0.0185320853796174,-0.0332152059477615,300.494401124625,-4.83306651947845,102.635125097768,59.2624166410971,93.1080388213546,566320.851662765,4.49252628748694,1.4112089259230254
7700,7.7,0.0077000000000001,1.43983935425742,0.0200310691074562,0.021211454007194,299.18355918973,-4.83323463704331,102.617984220797,59.2514563120783,93.0986567134524,566064.504789663,4.49456076422303,1.4237774511321406
7800,7.8,0.0078,1.42501507176092,-0.0201426506879539,-0.020257039887526,298.647981430034,-4.83336734677201,102.643728885571,59.2587613490351,93.0892746055502,566219.258142609,4.49333235607852,1.4382839915234464
7900,7.9,0.0079000000000002,1.46378510740402,0.0146164287541868,0.0239086717015604,299.348792675534,-4.83337382388272,102.631426324532,59.2509533535652,93.079892497648,566019.743465556,4.49491619792196,1.4507464350464176
8000,8.0,0.0080000000000001,1.45573887722244,-0.0171732340606774,-0.0251651578464982,299.478039039341,-4.83299099348452,102.649981277026,59.2669242676706,93.0705103897458,566217.593466955,4.49334556644335,1.4652656758303357
8100,8.1,0.0081000000000001,1.48952279972476,0.0079592962276978,0.031459577281573,300.559928855153,-4.83291980581507,102.639679585141,59.2588592423781,93.0611282818436,566026.661425154,4.49486126120118,1.4784466444517572
8200,8.2,0.0082,1.48060290891356,-0.0066075475270546,-0.0296320570044966,299.352294608858,-4.83288718188282,102.649190684484,59.2754565892316,93.0517461739414,566180.574722672,4.49363935612445,1.4932018173147614
8300,8.3,0.0083000000000002,1.5218437863887,0.0145523525249496,0.0351712945116517,298.850718637482,-4.83299901775545,102.651798368379,59.2544280623284,93.0423640660392,565937.02752532,4.49557316362929,1.5062746249585945
8400,8.4,0.0084000000000001,1.50525509558282,-0.0214726548804267,-0.0245555967970476,301.121034405083,-4.83339376902489,102.664150104722,59.2706161490293,93.032981958137,566102.665421611,4.49425778865064,1.5204081812537944
8500,8.5,0.0085,1.54619679842115,0.0203821600850229,0.0133096191867467,299.629150013471,-4.83333743113557,102.635733941854,59.2715867854511,93.0235998502349,565898.16840422,4.49588186585124,1.5333375610327908
8600,8.6,0.0086000000000002,1.53650710031369,-0.016407477897086,-0.023678417609125,296.510960315981,-4.83324979550333,102.667879892109,59.2746823444863,93.0142177423326,566047.878563143,4.49469278059162,1.547640941576112
8700,8.7,0.0087000000000001,1.57718155399648,-0.001754503033469,0.0308415590320746,297.030294999518,-4.83337919510846,102.665007853543,59.260315325786,93.0048356344305,565837.768474268,4.49636177540288,1.5612199985585697
8800,8.8,0.0088,1.57110441315749,0.0023375859689848,-0.0346089130499959,299.347166575065,-4.83320262352888,102.650372740523,59.2904535262143,92.9954535265283,565987.734672668,4.49517040279747,1.575837212239179
8900,8.9,0.0089000000000002,1.5970505075383,0.0081679193722521,0.0202637807019207,299.878060966084,-4.83306328180328,102.668378485828,59.2721769596513,92.9860714186261,565855.421006026,4.49622150605829,1.5891544265362525
9000,9.0,0.0090000000000001,1.59476892229711,-0.0236649146848927,0.0055280634816289,300.357140510342,-4.83308850403027,102.692225301308,59.2724185878403,92.9766893107239,565932.052541565,4.49561268322066,1.6030357558224553
9100,9.1,0.0091000000000001,1.61089359629297,0.0135425199151119,-0.0135647241100431,299.016331222393,-4.83292784227521,102.662052648616,59.2917464524763,92.9673072028217,565893.151360044,4.49592172503292,1.6161337016118422
9200,9.2,0.0092,1.63379961550101,0.004501544591377,0.0087656041118262,297.827030048531,-4.83298407531053,102.676526742355,59.2813591409061,92.9579250949195,565816.675612411,4.49652939354118,1.6301970372121977
9300,9.3,0.0093000000000002,1.63674957293566,-0.0269035770586909,0.0044125266726142,298.010853184173,-4.83319475138554,102.704161051503,59.2758903934039,92.9485429870173,565859.63103876,4.49618805387566,1.6433753887330784
9400,9.4,0.0094000000000001,1.67027334572152,0.0280459013898231,0.0047761887981974,298.999004704159,-4.83324168722103,102.658919063283,59.2916598163867,92.9391608791151,565703.730040058,4.4974271480706,1.6572786491512455
9500,9.5,0.0095,1.65045380098321,-0.0205023324168341,-0.033691885329564,302.373978552256,-4.83319422887531,102.691493596062,59.3004123118866,92.9297787712129,565909.633179604,4.49579078368419,1.6708512494873824
9600,9.6,0.0096000000000002,1.70410246131099,7.39939178270187e-05,0.056342561854585,300.694138059877,-4.83284063498298,102.70898314348,59.269751395293,92.9203966633107,565656.250249285,4.49780465101504,1.6850398422767099
9700,9.7,0.0097000000000001,1.68041252720769,-0.0148407208307304,-0.0422266046580867,300.382413138422,-4.83296456750252,102.695748610514,59.3080888603327,92.9110145554085,565892.055696352,4.49593042990542,1.6987566084701755
9800,9.8,0.0098,1.73729695352651,0.0498843041113019,0.0298636477513464,300.275261783444,-4.83320355113001,102.667670516076,59.2918248518399,92.9016324475064,565525.080982545,4.49884788279707,1.7123006008062311
9900,9.9,0.0099000000000002,1.694533202781,-0.0632047645354537,-0.0217238634996008,301.438864132603,-4.83337878055573,102.741569659872,59.2918135044759,92.8922503396041,565874.878562646,4.49606690388766,1.726012765812105
10000,10.0,0.0100000000000002,1.76194781437829,0.0420567408770827,0.0425273230701883,301.692795618693,-4.8333202462093,102.686576125666,59.2875315596471,92.882868231702,565474.02477694,4.49925408023926,1.7395602307421756
10100,10.1,0.0101000000000001,1.71532417304897,-0.0380329037787606,-0.0643116590461405,300.804761237516,-4.83309110146804,102.713358400828,59.3222116649873,92.8734861237998,565895.20139833,4.49590543789769,1.7535652986490846
10200,10.2,0.0102,1.79701550394254,0.036531683319426,0.0628806710952482,300.910490011265,-4.83298369616731,102.707046744301,59.2801321101955,92.8641040158976,565401.917894186,4.49982787947159,1.7670038282927683
10300,10.3,0.0103000000000002,1.75358088824605,-0.0626897771676811,-0.0401989782642671,299.437595621819,-4.83276445654803,102.743339402913,59.3128643014315,92.8547219079954,565856.837606319,4.49621024994494,1.7809075065174786
10400,10.4,0.0104000000000001,1.83310891269741,0.0695245309095858,0.0301653462316948,300.150388917298,-4.83299243556561,102.671105514646,59.3060768881786,92.8453398000932,565337.175315326,4.50034320107799,1.7943219536830923
10500,10.5,0.0105,1.77633336136268,-0.0579444113007668,-0.0402491922523414,296.803588163755,-4.83280071835254,102.749523157507,59.3155050717966,92.835957692191,565801.728375342,4.49664818195674,1.8081673099123021
10600,10.6,0.0106000000000003,1.85269951485621,0.0435135548934224,0.0626812643605036,298.879782382489,-4.83305342026696,102.713106756669,59.2886272908764,92.8265755842888,565287.770730203,4.50073651860629,1.8216083407113064
10700,10.7,0.0107000000000002,1.80082525990234,-0.0356982167362866,-0.0689819957766458,298.548127541844,-4.83272078042852,102.735524286981,59.3338652715116,92.8171934763866,565785.372417414,4.49677817292517,1.8355273795346227
10800,10.8,0.0108000000000001,1.88503953540813,0.0461577792837584,0.0529909652954441,300.435334341795,-4.83262308916432,102.718613988823,59.2987430010284,92.8078113684844,565300.239156621,4.50063724905319,1.8487200754033495
10900,10.9,0.0109000000000003,1.83715886599185,-0.0624450903489344,-0.0407959844890639,300.931781968037,-4.83271788556363,102.771148559919,59.319565673701,92.7984292605822,565730.766620996,4.49721221358184,1.863003227337813
11000,11.0,0.0110000000000002,1.9110906092454,0.0528482456799317,0.0341948160109697,301.699450200703,-4.83298927889251,102.702499484593,59.3146130653834,92.78904715268,565248.514743217,4.50104909059824,1.8756899455335663
11100,11.1,0.0111000000000001,1.86153952946453,-0.0347691621435297,-0.0545608408726268,299.386986940865,-4.83278768268615,102.750147794523,59.3360955560062,92.7796650447779,565658.37415559,4.49778776287885,1.8902718130840006
11200,11.2,0.0112,1.92916536241155,0.0273978640243925,0.0645305587911961,299.450621205975,-4.83279176529121,102.745282456328,59.2991799839311,92.7702829368757,565222.52303295,4.50125607096277,1.9030504836757587
11300,11.3,0.0113000000000002,1.88511750414128,-0.0341924067600429,-0.0526890922158847,300.50227138912,-4.83288686552723,102.758282319527,59.3375282524409,92.7609008289735,565602.402008134,4.49823286501951,1.9179862253808269
11400,11.4,0.0114000000000001,1.95759897593801,0.0513029021669754,0.0318442796060865,299.866646863465,-4.8327143659134,102.723124630432,59.3212675750927,92.7515187210713,565196.772586996,4.50146114883442,1.9307692676812027
11500,11.5,0.0115000000000001,1.92023110401604,-0.0422658317515752,-0.0231718665542145,299.217658349065,-4.83228671697287,102.789518418858,59.3273332634982,92.7421366131691,565562.695686721,4.4985486713506,1.9455952725342287
11600,11.6,0.0116000000000003,1.98482971485451,0.0332022246001583,0.0372752693670896,300.988799637464,-4.83223823744251,102.751656593611,59.3200046213637,92.7327545052669,565227.350769478,4.50121762470159,1.957729277027882
11700,11.7,0.0117000000000002,1.95299446798929,-0.0170288256596238,-0.0541684463272416,299.834398086702,-4.83241832831273,102.761493342706,59.349616681519,92.7233723973647,565506.42557071,4.49899629465632,1.9723482042779135
11800,11.8,0.0118000000000001,2.01208007433217,0.0222053461867307,0.048064457303171,299.516214391913,-4.83260389127292,102.764480412347,59.3152009053393,92.7139902894625,565137.738558181,4.50193136940019,1.9848084861882798
11900,11.9,0.0119000000000003,1.97896042693956,-0.0320040160017594,-0.0268413265943791,299.880509841657,-4.83274871664701,102.789212896348,59.3361688053573,92.7046081815603,565416.352581411,4.49971300198756,1.9996527176114853
12000,12.0,0.0120000000000002,2.03032982743027,0.0459373005687233,0.0272757900635503,298.460314816106,-4.83261086119327,102.745027287523,59.3357380257533,92.6952260736581,565111.998480388,4.50213642621013,2.012067290364979
12100,12.1,0.0121000000000001,1.99778017468639,-0.0259339361723369,-0.0405998362842216,300.173292722665,-4.83277506407069,102.785638807832,59.3481419530218,92.6858439657559,565396.316742446,4.49987245743931,2.026326377104355
12200,12.2,0.0122,2.0582084832607,0.0201119724422325,0.0388745120712017,300.685616895226,-4.83252683903727,102.780667810106,59.3260502042227,92.6764618578538,565101.311631026,4.50222156785253,2.039049602297068
12300,12.3,0.0123000000000002,2.03976597770406,-0.0242647120824755,-0.0298289186314162,301.281930847296,-4.83241040478887,102.791161426605,59.351750102028,92.6670797499515,565346.593666952,4.50026822792845,2.0534812424796884
12400,12.4,0.0124000000000001,2.08033640371772,0.0290694663852193,0.0165209440830623,299.958931412799,-4.83240437905712,102.768187892192,59.3445842469684,92.6576976420494,565094.779235155,4.50227361273892,2.0666693688858477
12500,12.5,0.0125000000000001,2.06519106927741,-0.0263815796344097,-0.0018747654551641,298.010140696095,-4.83256691812566,102.807087211674,59.3424895868698,92.6483155341472,565231.484102216,4.50118470893045,2.0806433985031925
12600,12.6,0.0126000000000003,2.09697615534217,0.0072860790482991,0.0168969953363074,300.123803205276,-4.83280320706925,102.787453332179,59.3423446552263,92.638933426245,565064.929635559,4.50251144569857,2.09381410615451
12700,12.7,0.0127000000000002,2.10253252263145,0.0016908741447241,-0.0233346809241015,299.29702416356,-4.8324934776372,102.785396370689,59.3603785532145,92.6295513183428,565168.095371005,4.50168955764711,2.107128889089946
12800,12.8,0.0128000000000001,2.12780047170487,0.0023649284595229,0.0132885050559481,301.086916869647,-4.83248428609633,102.805200965966,59.3447816118153,92.6201692104406,565071.225098072,4.50246128318673,2.120503520253734
12900,12.9,0.0129000000000001,2.1297113240492,-0.0167032349566319,-0.0042199469023177,300.374072063689,-4.83237481692528,102.817375623652,59.3510182587062,92.6107871025384,565140.282162065,4.50191110694417,2.134113271415988
13000,13.0,0.0130000000000002,2.15350169660553,0.0254990227753523,-0.0133546363403639,297.884750859183,-4.83241350375844,102.782878293265,59.3650182643102,92.6014049946362,565026.682471219,4.50281622474804,2.1481027933283614
13100,13.1,0.0131000000000001,2.15938086973205,-0.0041407885117373,0.0030185513200565,298.120998179752,-4.83269838752949,102.809054132946,59.3545100866909,92.592022886734,565013.286564404,4.50292298207213,2.1617767015597185
